t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2022-10-21,202210,128997655,1666067244924,99764253.0,117,UNILEVER NEPAL LTD-NEPAL,CLEAR ANTIDANDRUFF,CLEAR ANTI DANDRUFF/EXTRA STRENGTH/170ML/PBT,200.0,PBT,170ML ,,1666067244924-unilever nepal ltd-nepal-clear antidandruff.png,RECODING,5,1,99764253,76.355774,117,SHAMPOO-NP,SHAMPOO,BOTTLE,UNILEVER NEPAL LTD-NEPAL,CLEAR,CLEAR ANTIDANDRUFF,CLEAR ANTIDANDRUFF-EXTRA STRENGTH PBT 170 ML,PLBOT,170.000 ML,,,170.0,ML,200.0,1,True,high
2022-10-21,202210,128997655,1666067697926,99764254.0,117,PROCTER & GAMBLE - INDIA,PANTENE PRO-V ,PANTENE PRO-V/ADVANCED HAIRFALL SOLUTION ANTIDANDRUFF/180ML/PBT,192.0,PBT,180ML ,,1666067697926-procter - gamble - india-pantene pro-v .png,RECODING,5,1,99764254,80.27486,117,SHAMPOO-NP,SHAMPOO,BOTTLE,PROCTER & GAMBLE - INDIA,PANTENE,PANTENE PRO-V ADV HRFAL SOLUTN,PANTENE PRO-V ADV HRFAL SOLUTN+ANTI DANDRUFF PBT 180 ML,PLBOT,180.000 ML,,,180.0,ML,195.0,1,True,high
2022-10-21,202210,124567392,1666072534027,99764261.0,130,SUSHMITA CONCERN PVT LTD-NEPAL,ACTIV X DOTTED,ACTIV X DOTTED/STRAWBERRY/3 PCS/CBP,50.0,CBP,3 PCS,,1666072534027-sushmita concern pvt ltd-nepal-activ x dotted.png,RECODING,5,1,99764261,130.84619,130,CONDOM-NP,CONDOM,CONDOM,SUSHMITA CONCERN PVT LTD-NEPAL,ACTIV X,ACTIV X DOTTED,ACTIV X DOTTED-STRAWBERRY CBP 3 NOS,CDBOX,3.000 NO,,,3.0,NO,50.0,1,True,high
2022-10-21,202210,124567392,1666072649886,99764260.0,130,SUSHMITA CONCERN PVT LTD-NEPAL,ACTIV X DOTTED,ACTIV X DOTTED/CHOCOLATE/3 PCS/CBP,50.0,CBP,3 PCS,,1666072649886-sushmita concern pvt ltd-nepal-activ x dotted.png,RECODING,5,1,99764260,122.171524,130,CONDOM-NP,CONDOM,CONDOM,SUSHMITA CONCERN PVT LTD-NEPAL,ACTIV X,ACTIV X DOTTED,ACTIV X DOTTED-CHOCOLATE CBP 3 NOS,CDBOX,3.000 NO,,,3.0,NO,50.0,1,True,high
2022-10-21,202210,122380503,1666076909237,99764258.0,122,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI DETERGENT POWDER PPH 200GM,20.0,PPH,200GM,,1666076909237-himgiri hygiene pvt ltd-nepal-shakti.png,RECODING,5,1,99764258,71.85141,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI,SHAKTI-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,1,True,high
2022-11-08,202211,123098681,1666076909237,99764258.0,122,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI DETERGENT POWDER PPH 200GM,20.0,PPH,200GM,,1666076909237-himgiri hygiene pvt ltd-nepal-shakti#3.png,RECODING,5,1,99764258,71.85141,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI,SHAKTI-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,1,True,high
2022-11-01,202210,129024572,1666156808152,53987.0,110,LOREAL INDIA - INDIA,GARNIER BLACK NATURALS,GARNIER BLACK NATURALS 3.0 BROWN BLACK PPH 20ML+20G,67.2,PPH,20ML+20G,,1666156808152-loreal india - india-garnier black naturals.png,CROSS CODING,2,1,91927556,136.19878,110,HAIR DYES-NP,CREAM,BASIC CREAM,LOREAL INDIA - INDIA,GARNIER,GARNIER BLACK NATURALS,GARNIER BLACK NATURALS-4 BROWN-COLORENT 20G,PLPCH,40.000 GM,,BROWN,40.0,GM,0.0,0,False,rejected
2022-11-01,202210,129024572,1666157390461,53722.0,110,LOREAL INDIA - INDIA,GARNIER BLACK NATURALS,GARNIER BLACK NATURALS 2.0 ORIGINAL BLACK 20ML+20G,67.2,PPH,20ML+20G,,1666157390461-loreal india - india-garnier black naturals.png,CROSS CODING,2,1,91927554,138.844,110,HAIR DYES-NP,CREAM,BASIC CREAM,LOREAL INDIA - INDIA,GARNIER,GARNIER BLACK NATURALS,GARNIER BLACK NATURALS-1 NATURAL BLACK-COLORENT 20G,PLPCH,40.000 GM,,BLACK,40.0,GM,0.0,1,True,high
2022-11-01,202210,129024572,1666158362225,99764293.0,117,RAYMOND CONSUMER CARE LIMITED INDIA,PARK AVENUE BEER,PARK AVENUE BEER SHAMPOO HAIR FALL CONTROL PBT 180 ML,272.0,PBT,180ML,,1666158362225-raymond consumer care limited india-park avenue beer.png,RECODING,5,1,99764293,34.792244,117,SHAMPOO-NP,SHAMPOO,BOTTLE,RAYMOND CONSUMER CARE-INDIA,PARK AVENUE,PARK AVENUE BEER,PARK AVENUE BEER-HAIR FALL CONTROL PBT 180 ML,PLBOT,180.000 ML,,,180.0,ML,272.0,1,True,high
2022-11-01,202210,129024572,1666158690075,99764292.0,117,RAYMOND CONSUMER CARE LIMITED INDIA,PARK AVENUE  APPLE CIDER ,PARK AVENUE APPLE CIDER SHAMPOO REVITALIZE & SHINE PBT 180ML,248.0,PBT,180ML,,1666158690075-raymond consumer care limited india-park avenue  apple cider .png,RECODING,5,1,99764292,38.18727,117,SHAMPOO-NP,SHAMPOO,BOTTLE,RAYMOND CONSUMER CARE-INDIA,PARK AVENUE,PARK AVENUE APPLE CIDER,PARK AVENUE APPLE CIDER-REVITALIZE & SHINE PBT 180 ML,PLBOT,180.000 ML,,,180.0,ML,248.0,1,True,high
2022-11-01,202210,129024572,1666160490627,99764294.0,117,PROCTER & GAMBLE - INDIA,PANTENTE PRO V,PANTENE PRO V ADVANCED HAIRFALL SOLUTION TOTAL DAMAGE CARE,960.0,PBT,650ML,,1666160490627-procter - gamble - india-pantente pro v.png,RECODING,5,1,99762503,98.32045,117,SHAMPOO-NP,SHAMPOO,BOTTLE,PROCTER & GAMBLE - INDIA,PANTENE,PANTENE PRO-V ADV HRFAL SOLUTN,PANTENE PRO-V ADV HRFAL SOLUTN-HAIR FALL CNTRL PBT 340 ML,PLBOT,340.000 ML,,,340.0,ML,360.0,0,False,rejected
2022-11-01,202210,129024572,1666162330282,99764295.0,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK PERFECT STRAIGHT,SUNSILK PERFECT STRAIGHT SERUM CONDITIONER 300ML,365.0,PBT,300ML,,1666162330282-unilever nepal ltd-nepal-sunsilk perfect straight.png,RECODING,5,1,99764295,83.98893,117,SHAMPOO-NP,CONDITIONER,BOTTLE,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK PERFECT STRAIGHT CONDI.,SUNSILK PERFECT STRAIGHT CONDITIONER-PBT 300 ML,PLBOT,300.000 ML,,,300.0,ML,365.0,1,True,high
2022-11-01,202210,129024572,1666163520245,99763472.0,110,HYGIENIC RESEARCH - INDIA,STREAX,STREAX CREAM HAIR COLOUR 3.16 BURGUNDY 60G,96.0,CBP,60,,1666163520245-hygienic research - india-streax.png,CROSS CODING,2,1,91927457,69.18294,110,HAIR DYES-NP,CREAM,BASIC CREAM,HYGIENIC RESEARCH - INDIA,STREAX,STREAX,STREAX-BURGUNDY 3.16 -COLORENT 50 GM-CBP 105 ML,CDBOX,105.000 ML,,BURGUNDY,105.0,ML,0.0,0,False,rejected
2022-10-21,202210,128766356,1666163698466,99764267.0,118,SAGLIKLI GIDA URUNLERI SAN TURKEY ,WILD POWER ,WILD POWER\250ML\CAN\ENERGY DRINK \SAGLIKLI GIDA URUNLERI SAN TURKEY,80.0,CAN,250ML,,1666163698466-saglikli gida urunleri san turkey -wild power .png,RECODING,5,1,99764267,68.05774,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,SAGLIKLI GIDA URUNLERI SAN(SGU)-TURKEY ,WILD POWER,WILD POWER,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,80.0,1,True,high
2022-11-01,202210,129024572,1666163865963,99763267.0,110,HYGIENIC RESEARCH - INDIA,STREAX,STREAX CREAM HAIR COLOUR CBP 0.6 FLAME RED,96.0,CBP,60G,,1666163865963-hygienic research - india-streax.png,CROSS CODING,2,1,91927584,67.30876,110,HAIR DYES-NP,CREAM,BASIC CREAM,HYGIENIC RESEARCH - INDIA,STREAX,STREAX,STREAX-0.6 FLAME RED-COLORENT 50 GM-CBP 120 ML,CDBOX,120.000 ML,,FLAME RED,120.0,ML,0.0,0,False,rejected
2022-11-01,202210,129024572,1666164245970,99763268.0,110,HYGIENIC RESEARCH - INDIA,STREAX,STREAX CREAM HAIR COLOUR CBP 7.3 GOLDEN BLONDE 60G,96.0,CBP,60G,,1666164245970-hygienic research - india-streax.png,CROSS CODING,2,1,91927591,66.9682,110,HAIR DYES-NP,CREAM,BASIC CREAM,HYGIENIC RESEARCH - INDIA,STREAX,STREAX,STREAX-7.3 GOLDEN BLONDE-COLORENT 50GM-CBP 105ML,CDBOX,105.000 ML,,GOLDEN BLONDE,105.0,ML,0.0,0,False,rejected
2022-10-21,202210,128813052,1666165534397,99764264.0,118,BARA FOOD & BEVERAGE PVT.LTD NEPAL,REKKIND ENERGY ,REKKIND ENERGY \250ML\CAN\ENERGY DRINK ,120.0,CAN,250ML,,1666165534397-bara food - beverage pvt-ltd nepal-rekkind energy .png,RECODING,5,1,99764264,80.155014,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,BARA FOOD & BEVERAGES-NEPAL,250 REWIND,250 REWIND,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0,1,True,high
2022-10-21,202210,129024634,1666166289886,99764266.0,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,THUMS UP,THUMS UP\250ML\PBT\,32.0,PBT,250ML,,1666166289886-pepsi cola cmpny imprtd-imprtd-thums up.png,RECODING,5,1,99764266,127.482315,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,THUMS UP,THUMS UP,PET 250 ML,PET,250.000 ML,COLA,,250.0,ML,32.0,1,True,high
2022-10-22,202210,124771648,1666166495532,99764271.0,111,A.S. HERBAL INDUSTRY-NEPAL,LARRY HERBAL ONION HAIR OIL,LARRY HERBAL ONION HAIR OIL 120 ML,475.0,PBT,120 ML,New SKU,1666166495532-a-s- herbal industry-nepal-larry herbal onion hair oil.png,RECODING,5,1,99764271,44.626137,111,HAIR OIL-NP,HAIR OIL,NON COCONUT OIL,A.S. HERBAL INDUSTRY-NEPAL,LARRY,LARRY HERBALS,LARRY HERBALS-ONION HAIR OIL PBT 120 ML,PLBOT,120.000 ML,,,120.0,ML,475.0,1,True,high
2022-10-21,202210,3110100286,1666174787723,99764259.0,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\12GM\PPH\RS:30\PUJA TOBACCO PACKAGING INDUSTRIES NEPAL,30.0,PPH,12GM,New SKU,1666174787723-puja tobacco packing industries-golden nepal.png,RECODING,5,1,99764259,111.82356,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,12G KHAINI,PLAST,12G,REGULAR,,12.0,GM,30.0,1,True,high
2022-10-21,202210,3110102787,1666174787723,99764259.0,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\12GM\PPH\RS:30\PUJA TOBACCO PACKAGING INDUSTRIES NEPAL,30.0,PPH,12GM,,1666174787723-puja tobacco packing industries-golden nepal.png,RECODING,5,1,99764259,111.82356,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,12G KHAINI,PLAST,12G,REGULAR,,12.0,GM,30.0,1,True,high
2022-11-01,202210,3110105378,1666174787723,99764259.0,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\12GM\PPH\RS:30\PUJA TOBACCO PACKAGING INDUSTRIES NEPAL,30.0,PPH,12GM,New SKU,1666174787723-puja tobacco packing industries-golden nepal.png,RECODING,5,1,99764259,111.82356,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,12G KHAINI,PLAST,12G,REGULAR,,12.0,GM,30.0,1,True,high
2022-11-01,202210,128702392,1666174967626,99764306.0,123,SHANTINATH DETERGENTS PVT LTD INDUA,SPARKLE ,SPARKLE LIME & ORANGE DISH WASH PCN 200 G,40.0,PCN,200G,,1666174967626-shantinath detergents pvt ltd indua-sparkle .png,RECODING,5,1,99764306,146.89969,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,SHANTINATH DETERGENT P LTD-IND,SPARKLE,SPARKLE,SPARKLE-LIME & ORANGE-PCN 200 GM,PLJAR,200.000 GM,,,200.0,GM,40.0,1,True,high
2022-10-24,202210,116869964,1666234976316,99764284.0,123,SURYODAYA HERBAL INDUSTRIES NEPAL,AISHWORYA,AISHWORYA DISH WASH BAR PCN 400G,6.0,PCN,400G,,1666234976316-suryodaya herbal industries nepal-aishworya.png,RECODING,5,3,99764284,92.99716,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,SURYODAYA HERBAL INDS-NP,AISHWORYA,AISHWORYA,AISHWORYA-DISHWASH BAR PCN 400 GM+FREE SCRUBBER,PLJAR,400.000 GM,,,400.0,GM,60.0,3,True,high
2022-10-24,202210,116869964,1666235807607,99764285.0,123,PROCTER & GAMBLE - INDIA,TIDE WHITE,TIDE WHITE BIG BAR PPH 160G+90G FREE,32.0,PPH,160G+90G FREE,,1666235807607-procter - gamble - india-tide white.png,RECODING,5,2,99764285,135.09042,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,PROCTER & GAMBLE - INDIA,TIDE,TIDE WHITE,TIDE WHITE-BIG BAR PPH 160 GM+90 GM FREE,PLPCH,160.000 GM,,,250.0,GM,32.0,2,True,high
2022-10-24,202210,116869964,1666236312601,99764283.0,122,PROCTER & GAMBLE - INDIA,TIDE DOUBLE POWER,TIDE DOUBLE POWER,125.0,PPH,500G,,1666236312601-procter - gamble - india-tide double power.png,RECODING,5,2,99764283,149.76364,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PROCTER & GAMBLE - INDIA,TIDE,TIDE,TIDE-DOUBLE POWER LEMON & MINT PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,100.0,2,True,high
2022-10-26,202210,117188031,1666236312601,99764283.0,122,PROCTER & GAMBLE - INDIA,TIDE DOUBLE POWER,TIDE DOUBLE POWER,110.0,PPH,500G,,1666236312601-procter - gamble - india-tide double power.png,RECODING,5,1,99764470,147.88167,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PROCTER & GAMBLE - INDIA,TIDE,TIDE,TIDE-DOUBLE POWER JASMINE&ROSE PPH 45 GM+30 GM EXT,PLPCH,75.000 GM,,,75.0,GM,16.0,0,False,rejected
2022-10-21,202210,124683707,1666243147612,99764255.0,121,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI DANT KANTI,PATANJALI DANT KANTI/NATURAL/100GM/TUBE,75.0,TUBE,100GM ,,1666243147612-patanjali ayurved pvt ltd-nepal-patanjali dant kanti.png,RECODING,5,1,99764255,144.28284,121,TOOTH PASTE-NP,TOOTH PASTE,CREAM,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI DANT KANTI,PATANJALI DANT KANTI-NATURAL TUBE 100 GM,TUBE,100.000 GM,,,100.0,GM,75.0,1,True,high
2022-10-21,202210,124683707,1666244192239,99764256.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH SHAKTI ,DINESH SHAKTI/500GM/PPH,70.0,PPH,500GM ,,1666244192239-dinesh soap - household-npl-dinesh shakti .png,RECODING,5,2,99764256,109.47127,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH SHAKTI,DINESH SHAKTI-DETERGENT POWDER PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,70.0,2,True,high
2022-10-24,202210,116475021,1666244368020,99764296.0,118,VARUN BEVERAGE -NEPAL,STING,STING ENERGY,60.0,PBT,250ML,,1666244368020-varun beverage -nepal-sting.png,RECODING,5,1,99764296,80.161224,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,VARUN BEVERAGE -NEPAL,STING,STING,PET 250 ML,PET,250.000 ML,,,250.0,ML,60.0,1,True,high
2022-11-05,202211,128812959,1666244368020,99764296.0,118,VARUN BEVERAGE -NEPAL,STING,STING ENERGY,60.0,PBT,250ML,,1666244368020-varun beverage -nepal-sting.png,RECODING,5,1,99764296,80.161224,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,VARUN BEVERAGE -NEPAL,STING,STING,PET 250 ML,PET,250.000 ML,,,250.0,ML,60.0,1,True,high
2022-11-07,202211,133702300,1666244368020,99764296.0,118,VARUN BEVERAGE -NEPAL,STING,STING ENERGY,60.0,PBT,250ML,,1666244368020-varun beverage -nepal-sting#3.png,RECODING,5,1,99764296,80.161224,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,VARUN BEVERAGE -NEPAL,STING,STING,PET 250 ML,PET,250.000 ML,,,250.0,ML,60.0,1,True,high
2022-10-21,202210,124683707,1666244735265,99764257.0,122,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI 3IN1,GHODAGHODI 3IN1/OXIPOWER/500GM/PPH,50.0,PPH,500GM ,,1666244735265-prabhu soap industries-nepal-ghodaghodi 3in1.png,RECODING,5,1,99764257,111.69014,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI,GHODAGHODI,GHODAGHODI-3 IN 1 OXIPOWER PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,50.0,1,True,high
2022-10-21,202210,130395410303,1666245127825,99764264.0,118,BABA FOOD AND BEVERAGE PVT. LTD,250 REWIND,250 RED IND EMERGENCY DRINK,120.0,CAN,250 ML,New SKU,1666245127825-baba food and beverage pvt- ltd-red 250.png,RECODING,5,1,99764264,180.5076,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,BARA FOOD & BEVERAGES-NEPAL,250 REWIND,250 REWIND,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0,1,True,high
2022-10-21,202210,124620444,1666248634462,99764262.0,132,PROCTER & GAMBLE - INDIA,PAMPERS HAPPY SKIN PANTS ,PAMPERS HAPPY SKIN PANTS/LARGE/7 PANTS/PPH,160.0,PPH,7 PANTS ,,1666248634462-procter - gamble - india-pampers happy skin pants .png,RECODING,5,1,99764262,109.803055,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,PROCTER & GAMBLE - INDIA,PAMPERS,PAMPERS,PAMPERS-HAPPY SKIN PANTS-LARGE(L)PPH 7 NOS,PLPCH,7.000 NO,,,7.0,NO,160.0,1,True,high
2022-10-22,202210,117158265,1666249042035,99764273.0,118,VARUN BEVERAGE -NEPAL,SLICE,SLICE MANGO DRINK PBT 350ML,50.0,PBT,350ML,,1666249042035-varun beverage -nepal-slice.png,RECODING,5,1,99764273,83.3699,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,VARUN BEVERAGE -NEPAL,SLICE,SLICE,PET 350 ML,PET,350.000 ML,MANGO,,350.0,ML,50.0,1,True,high
2022-11-02,202210,111688422,1666249208986,99764316.0,120,BIOFORD REMEDIES ,NIMBI,NIMBI\TOILET SOUP\BUOFORD REMEDIES\75GM\EWP,75.0,EWP,75GM,New SKU,1666249208986-bioford remedies -nimbi.png,RECODING,5,1,99764316,112.8545,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,BIOFORD REMEDIES-INDIA,NIMBI,NIMBI,NIMBI-ANTI BACTERIAL & MOISTURISING CBP 75 GM,CDBOX,75.000 GM,,,75.0,GM,75.0,1,True,high
2022-10-22,202210,126893914,1666250275582,99764280.0,120,UNILEVER NEPAL LTD-NEPAL,LIRIL,LIRIL LIME RUSH/75GM/4NOS/SAVE RS 5/UNILEVER NEPAL LTD-NEPAL,135.0,EWP,75GM * 4NOS,,1666250275582-unilever nepal ltd-nepal-liril.png,RECODING,5,2,99764280,127.57433,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,UNILEVER NEPAL LTD-NEPAL,LIRIL,LIRIL,LIRIL-LIME RUSH EWP 4*75 GM+SAV RS. 5,EWRPK,75.000 GM,,,300.0,GM,135.0,2,True,high
