t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2022-06-24,202206,126355065,1655956700257,99763854.0,118,FRESH FOOD AGRO INDUSTRIES INDIA ,FRUIT CHAMP,FRUIT CHAMP/MANGO/200ML/TPK,25.0,TPK,200ML ,,1655956700257-fresh food agro industries india -fruit champ.png,RECODING,5,1,99763854,111.81199,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,FRESH FOOD AGRO INDUSTRIES-INDIA,FFA,FFA FRUIT CHAMP,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0,1,True,high
2022-06-24,202206,124916559,1655976809090,99763858.0,132,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN BABY POKO PANTS,SAGUN BABY POK PANTS/LARGE/32 PCS/PPH,800.0,PPH,32 PCS,,1655976809090-a-g- health industries pvt ltd-nepal-sagun baby poko pants.png,RECODING,5,1,99763858,64.74252,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN BABY,SAGUN BABY POKO PANTS,SAGUN BABY POKO PANTS-LARGE(L) PPH 32 NOS,PLPCH,32.000 NO,,,32.0,NO,800.0,1,True,high
2022-06-24,202206,124916559,1655977135657,99763859.0,132,JASMINE HYGIENIC - NEPAL,SOFT & DRY PREMIUM PANTS ,SOFT & DRY PREMIUM PANTS/SMALL/60 PCS/PPH,999.0,PPH,60 PCS,,1655977135657-jasmine hygienic - nepal-soft - dry premium pants .png,RECODING,5,1,99763859,102.23934,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,SOFT & DRY,SOFT & DRY,SOFT & DRY-PREMIUM PANTS SMALL (S) PPH 60 NOS,PLPCH,60.000 NO,,,60.0,NO,999.0,1,True,high
2022-06-24,202206,122380503,1655982646923,99763857.0,123,EVEREST SABUN UDHYOG-NEPAL,MECHI SUPER,MECHI SUPER DISHWASH BAR 150GM,20.0,EWP,150GM,,1655982646923-everest sabun udhyog-nepal-mechi super.png,RECODING,5,1,99763857,90.84523,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,EVEREST SABUN UDHYOG-NEPAL,MECHI,MECHI SUPER,MECHI SUPER-LEMON & WOODASH EWP 150 GM,EWRPK,150.000 GM,,,150.0,GM,20.0,1,True,high
2022-06-24,202206,129024634,1655983118256,99763852.0,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,7 UP\250ML\PBT\NIMBOOZ,32.0,PBT,250ML,,1655983118256-pepsi cola cmpny imprtd-imprtd-7 up nimbooz.png,RECODING,5,1,99763852,98.984985,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP,7 UP NIMBOOZ,LEMON PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,32.0,1,True,high
2022-06-24,202206,129024634,1655984811841,99763853.0,118,PRAGATI CHEMICAL-INDIA,KEMPTY MANGO PUNCH,KEMPTY MANGO PUNCH\200ML\PBT\MANGO,24.0,PBT,200ML,,1655984811841-pragati chemical-india-kempty mango punch.png,RECODING,5,2,99763853,112.72601,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,PRAGATI CHEMICAL-INDIA,KEMPTY,KEMPTY MANGO PUNCH,MANGO PET 200 ML,PET,200.000 ML,MANGO,,200.0,ML,25.0,2,True,high
2022-06-27,202206,130851344,1656038921432,99763864.0,118,REVIVE INNOVATIONS PVT.LTD,FLAVIGO,FLAVIGO\180ML\CAN\ALMOND DRINK INDIA ,80.0,CAN,180ML,,1656038921432-revive innovations pvt-ltd-flavigo.png,RECODING,5,1,99763864,78.59779,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,REVIVE INNOVATIONS PVT LTD-INDIA,FLAVIGO,FLAVIGO BADAM DRINK,BADAM DRINK CAN 180 ML,CAN,180.000 ML,ALMOND,,180.0,ML,80.0,1,True,high
2022-06-27,202206,126759332,1656041986838,99763860.0,106,SUJAL FOODS PVT LTD-NEPAL,SUJAL WHITE BIRD,SUJAL WHITE BIRDS/SOFT MILKY CANDY/2.8GM/PPH,1.0,PPH,2.8GM,,1656041986838-sujal foods pvt ltd-nepal-sujal white bird.png,RECODING,5,1,99764752,72.80323,106,CONFECTIONERY-NP,TOFFEES,TOFFEES,SUJAL FOODS PVT LTD-NEPAL,SUJAL,SUJAL WHITE BIRDS,SUJAL WHITE BIRDS- SOFT MILKY CANDY PPH 280 GM,PLPCH,280.000 GM,MILK,,280.0,GM,165.0,0,False,rejected
2022-06-27,202206,124621587,1656059402743,99763410.0,117,UNILEVER NEPAL LTD-NEPAL,CLEAR ANTIDANDRUFF,CLEAR ANTI DANDRUFF/ADVANCED ANTI-HAIRFALL/325ML/PBT,350.0,PBT,325ML,,1656059402743-unilever nepal ltd-nepal-clear antidandruff.png,CROSS CODING,2,1,99763410,72.31017,117,SHAMPOO-NP,SHAMPOO,BOTTLE,UNILEVER NEPAL LTD-NEPAL,CLEAR,CLEAR ANTIDANDRUFF,CLEAR ANTIDANDRUFF-ANTI HAIR FALL PBT 325 ML,PLBOT,325.000 ML,,,325.0,ML,250.0,1,True,high
2022-06-27,202206,128997655,1656215734693,90816734.0,111,DABUR NEPAL LTD.-NEPAL,DABUR SPECIAL,DABUR SPECIAL/NON STICKY/100ML/PBT,80.0,PBT,100ML,,1656215734693-dabur nepal ltd--nepal-dabur special.png,CROSS CODING,2,1,50420,121.51432,111,HAIR OIL-NP,HAIR OIL,NON COCONUT OIL,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR SPECIAL,DABUR SPECIAL-NON STICK PBT 100 ML+RS 10 OFF,PLBOT,100.000 ML,,,100.0,ML,0.0,0,False,rejected
2022-06-27,202206,128997655,1656216939354,90824159.0,111,EMAMI LTD. -INDIA,7 OILS IN ONE BLENDS DAMAGE CONTROL ,7 OILS IN ONE BLENDS FOR DAMAGE CONTROL/NON GREASY NON STICKY/100ML/PBT,120.0,PBT,100ML,,1656216939354-emami ltd- -india-7 oils in one blends damage control .png,CROSS CODING,2,2,90824159,102.61137,111,HAIR OIL-NP,HAIR OIL,COCONUT OIL,EMAMI LTD. -INDIA,EMAMI,EMAMI 7 OILS IN ONE,EMAMI 7 OILS IN ONE-DAMAGE CONTROL PBT 100 ML,PLBOT,100.000 ML,,,100.0,ML,0.0,2,True,high
2022-06-27,202206,233775810007,1656218962884,99763863.0,118,SAARANG INTNL FOOD & BEV-INDIA,MAHI,MAHI\160ML\PBT\MANGO,16.0,PBT,160ML,,1656218962884-saarang intnl food - bev-india-mahi.png,RECODING,5,1,99763863,94.39331,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SAARANG INTNL FOOD & BEV-INDIA,MAHI,MAHI,MANGO PET 160 ML,PET,160.000 ML,MANGO,,160.0,ML,20.0,1,True,high
2022-06-27,202206,125735638,1656221400688,99763865.0,120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 ,GODREJ NO.1/LIME ALOE VERA/57GM/EWP,20.0,EWP,57GM,,1656221400688-godrej consumer products-india-godrej no-1 .png,RECODING,5,2,99763865,117.52938,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-LIME ALOEVERA EWP 57 GM,EWRPK,57.000 GM,,,57.0,GM,20.0,2,True,high
2022-06-27,202206,122528029,1656225531393,99763867.0,123,JAY GANESH LIGA INDUSTRIES,LIVA LAUNDRY SOAP,LIVA LAUNDRY SOAP\200\GM,45.0,PPH,200 GM,New SKU,1656225531393-jay ganesh liga industries-liva laundry soap.png,RECODING,5,1,99763867,148.98325,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,JAY GANESH LIVA INDUSTRIES-NEPAL,LIVA,LIVA,LIVA-LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,45.0,1,True,high
2022-06-27,202206,122528029,1656225762079,99763866.0,123,PUJA SOAP & HOUSEHOLD PROD-NPL,MALA,MALA LAUNDRY SOAP\300\GM,50.0,PPH,300 GM,New SKU,1656225762079-puja soap - household prod-npl-mala.png,RECODING,5,1,99763866,97.49634,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,PUJA SOAP & HOUSEHOLD PROD-NPL,MALA,MALA,MALA-LAUNDRY SOAP PPH 300 GM,PLPCH,300.000 GM,,,300.0,GM,50.0,1,True,high
2022-06-27,202206,124620444,1656225959869,99763868.0,132,UNICLAN HEALTHCARE PVT LTD-INDIA,WOWPER FRESH PANTS ,WOWPER FRESH PANTS/LARGE/5 PANTS/PPH,100.0,PPH,5 PANTS ,,1656225959869-uniclan healthcare pvt ltd-india-wowper fresh pants .png,RECODING,5,1,99763868,100.69476,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,UNICLAN HEALTHCARE PVT LTD-INDIA,WOWPER,WOWPER,WOWPER-FRESH PANTS LARGE(L) PPH 5 NOS,PLPCH,5.000 NO,,,5.0,NO,100.0,1,True,high
2022-06-27,202206,124771648,1656229467328,99763862.0,110,YUTIKA NATURAL PVT .LTD,NISHA WINE BURGUNDY,NISHA WINE BURGUNDY\20GM+ 20ML,55.0,PPH,20GM+20ML,New SKU,1656229467328-yutika natural pvt -ltd-nisha wine burgundy.png,RECODING,5,1,99763862,218.9272,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,NISHA,NISHA,NISHA-CRM WINE BURGUNDY CLRNT 20G PPH 40 GM,PLPCH,40.000 GM,,BURGUNDY,40.0,GM,55.0,0,False,rejected
2022-06-27,202206,124683707,1656230479878,92918689.0,123,UNILEVER NEPAL LTD-NEPAL,VIM,VIM POWER OF LEMONS/100GM/EWP,10.0,EWP,100GM ,,1656230479878-unilever nepal ltd-nepal-vim.png,CROSS CODING,2,1,49686,144.02594,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,UNILEVER NEPAL LTD-NEPAL,VIM,VIM,VIM-POWER OF 100 LEMON EWP 90 GM,EWRPK,90.000 GM,,,90.0,GM,0.0,0,False,rejected
2022-07-13,202207,126253338,1656230479878,92918689.0,123,UNILEVER NEPAL LTD-NEPAL,VIM,VIM POWER OF LEMONS/100GM/EWP,10.0,EWP,100GM ,,1656230479878-unilever nepal ltd-nepal-vim.png,CROSS CODING,2,1,49686,144.02594,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,UNILEVER NEPAL LTD-NEPAL,VIM,VIM,VIM-POWER OF 100 LEMON EWP 90 GM,EWRPK,90.000 GM,,,90.0,GM,0.0,0,False,rejected
2022-07-01,202206,126777247,1656230479878,92918689.0,123,UNILEVER NEPAL LTD-NEPAL,VIM,VIM POWER OF LEMONS/100GM/EWP,10.0,EWP,100GM ,,1656230479878-unilever nepal ltd-nepal-vim.png,CROSS CODING,2,1,49686,144.02594,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,UNILEVER NEPAL LTD-NEPAL,VIM,VIM,VIM-POWER OF 100 LEMON EWP 90 GM,EWRPK,90.000 GM,,,90.0,GM,0.0,1,True,high
2022-06-27,202206,124771648,1656231497834,99763861.0,110,HYGIENIC RESEARCH - INDIA,STREAX 0.6,STREAX 0.6CREAM HAIR COLOUR\20GM COLOURENT\20GM DEVELOPER\5 GM CONDITIONER,55.0,PPH,20 GM COLOURANT+ 20DEVELOPER +5 GM CONDITIONER,New SKU,1656231497834-hygienic research - india-streax 0-6.png,RECODING,5,1,54104,76.96236,110,HAIR DYES-NP,OTHERS,SHAMPOO BASED,HYGIENIC RESEARCH - INDIA,STREAX,STREAX INSTA,STREAX INSTA-3.16 BURGURNY 1 COLRNT 7.5ML PPH 15 ML,PLPCH,15.000 ML,,BURGUNDY,15.0,ML,0.0,0,False,rejected
2022-07-07,202207,2110201078,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-01,202206,2110201173,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,180.0,HL,20 NOS,New SKU,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,72.55716,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-06,202207,2110201813,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-07,202207,2110202078,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-06-28,202206,2110202142,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-04,202207,2110202162,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-04,202207,2110202301,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-07,202207,2110202347,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-06,202207,2110203242,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-06,202207,2110203244,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-04,202207,2110203250,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-07,202207,2110203258,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-06-28,202206,2110203260,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,175.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,70.56729,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-06,202207,2110203275,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-07,202207,2110203290,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-01,202206,2110203291,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,180.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,72.55716,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-04,202206,2110203304,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-07-01,202206,2110203312,1656314441083,99763869.0,105,SURYA NEPAL PVT LTD - NEPAL,NAULO BURST,NAULO BURST/HL 20 NOS,200.0,HL,20 NOS,,1656314441083-surya nepal pvt ltd - nepal-naulo burst.png,RECODING,5,1,99763869,71.33028,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,NAULO,NAULO BURST,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-06-28,202206,124902886,1656320142636,99763871.0,123,RAGHAV SURFACTANTS PVT.LTD INDIA ,JAY PREMIUM ,JAY PREMIUM/DETERGENT CAKE/170GM/PPH,20.0,PPH,170GM ,,1656320142636-raghav surfactants pvt-ltd india -jay premium .png,RECODING,5,1,99763871,87.45288,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,RAGHAV SURFACTANT PVT LTD-IN,JAY,JAY PREMIUM,JAY PREMIUM-DETERGENT CAKE PPH 170 GM,PLPCH,170.000 GM,,,170.0,GM,20.0,1,True,high
2022-06-28,202206,124902886,1656320266176,99763872.0,123,JAY ENTERPRISES-INDIA,DEEPAK,DEEPAK DETERGENT CAKE/120GM/PPH,10.0,PPH,120GM ,,1656320266176-jay enterprises-india-deepak.png,RECODING,5,1,99763872,88.742035,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,JAY ENTERPRISES-INDIA,DEEPAK,DEEPAK,DEEPAK-DETERGENT CAKE PPH 120 GM,PLPCH,120.000 GM,,,120.0,GM,10.0,1,True,high
