t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
23/04/2024,202404,2,111504940,12101020023,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
12/04/2024,202404,2,111509030,12101020021,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,1712656162027-radha krishna food - beverage-np-saras#3.png,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
23/04/2024,202404,2,111526578,12101020002,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,111719660,12101020010,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,111726977,12101020039,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
23/04/2024,202404,2,111728172,12101020018,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
23/04/2024,202404,2,111740541,12101020009,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,111762269,12101020029,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,111849288,12101020030,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
16/04/2024,202404,2,111949315,12101020016,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
23/04/2024,202404,2,112134224,12101020005,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,112158596,12101020013,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,130456210173,13045020022,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
30/04/2024,202404,2,130456210299,13045020018,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,Any other reason,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,130456210306,13045020027,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,Any other reason,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
30/04/2024,202404,2,130456210353,13045020020,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,130456310204,13045020026,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,130456310261,13045020025,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,Any other reason,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
23/04/2024,202404,2,130456310264,13045020021,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,Any other reason,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,130456310280,13045020006,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
29/04/2024,202404,2,130456410238,13045020023,1712656162027,99765183,134,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS PROCESSED DRINKING WATER PBT 1000 ML. RS 20.00,20,1000 ML,PBT,,,RECODING,5,2,99765183,125.212555,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,2,True,high
12/04/2024,202404,2,127268819,32201020004,1712659555223,99765182,134,ACME DRINKS-NEPAL,LEKAALI,LEKAALI PROCESSED DRINKING WATER/PBT/1000ML/25/ACME DRINKS-NEPAL,25,1000ML,PBT,,1712659555223-acme drinks-nepal-lekaali#3.png,RECODING,5,1,99765182,94.11427,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,ACME DRINKS-NEPAL,LEKAALI,LEKAALI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
12/04/2024,202404,2,130215306,52303020003,1712809803187,99765180,134,LIFE FOOD & BEVERAGE-NEPAL,LIFE LITCHI ,LIFE LITCHI/150ML/PBT/LIFE FOOD & BEVERAGE-NEPAL ,20,150ML,PBT,,1712809803187-life food - beverage-nepal-life litchi #3.png,RECODING,5,1,99765180,131.39116,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,LIFE FOOD & BEVERAGE-NEPAL,LIFE,LIFE LITCHI,LITCHI PET 150 ML,PET,150.000 ML,LYCHEE,,150.0,ML,20.0,1,True,high
12/04/2024,202404,2,130605665,52303020011,1712809803187,99765180,134,LIFE FOOD & BEVERAGE-NEPAL,LIFE LITCHI ,LIFE LITCHI/150ML/PBT/LIFE FOOD & BEVERAGE-NEPAL ,0,150ML,PBT,Any other reason,,RECODING,5,1,99765180,131.57643,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,LIFE FOOD & BEVERAGE-NEPAL,LIFE,LIFE LITCHI,LITCHI PET 150 ML,PET,150.000 ML,LYCHEE,,150.0,ML,20.0,1,True,high
29/04/2024,202404,2,527363110135,52736020003,1712809803187,99765180,134,LIFE FOOD & BEVERAGE-NEPAL,LIFE LITCHI ,LIFE LITCHI/150ML/PBT/LIFE FOOD & BEVERAGE-NEPAL ,20,150ML,PBT,,,RECODING,5,1,99765180,131.39116,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,LIFE FOOD & BEVERAGE-NEPAL,LIFE,LIFE LITCHI,LITCHI PET 150 ML,PET,150.000 ML,LYCHEE,,150.0,ML,20.0,1,True,high
12/04/2024,202404,2,130626149,52303020010,1712820772359,99765179,118,ASIAN BEVERAGES PRIVATE LIMITED INDIA ,CAMPA COLA,CAMPA COLA/2000ML/PBT,64,2000MK,PBT,,1712820772359-asian beverages private limited india -campa cola#3.png,RECODING,5,1,99765179,82.85413,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,ASIAN BEVERAGE PVT LTD-INDIA,CAMPA,CAMPA COLA,PET 2000 ML,PET,2000.000 ML,COLA,,2000.0,ML,150.0,1,True,high
12/04/2024,202404,2,111744005,12101020034,1712824077642,99765177,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA PET 2250 ML.RS.24 OFF,136,2250 ML,PET,,1712824077642-coca cola company imprtd-imptd-coca-cola#3.png,RECODING,5,1,99765177,73.04045,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA,PET 2250 ML+RS. 24 OFF,PET,2250.000 ML,COLA,,2250.0,ML,136.0,1,True,high
16/04/2024,202404,2,111918525,12101020019,1712824077642,99765177,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA PET 2250 ML.RS.24 OFF,136,2250 ML,PET,,,RECODING,5,1,99765177,73.04045,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA,PET 2250 ML+RS. 24 OFF,PET,2250.000 ML,COLA,,2250.0,ML,136.0,1,True,high
16/04/2024,202404,2,111931758,12101020011,1712824077642,99765177,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA PET 2250 ML.RS.24 OFF,136,2250 ML,PET,,,RECODING,5,1,99765177,73.04045,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA,PET 2250 ML+RS. 24 OFF,PET,2250.000 ML,COLA,,2250.0,ML,136.0,1,True,high
16/04/2024,202404,2,111949315,12101020016,1712824077642,99765177,118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA COLA PET 2250 ML.RS.24 OFF,136,2250 ML,PET,,,RECODING,5,1,99765177,73.04045,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA,PET 2250 ML+RS. 24 OFF,PET,2250.000 ML,COLA,,2250.0,ML,136.0,1,True,high
12/04/2024,202404,2,111744005,12101020034,1712824301543,99765178,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE LEMON PET 2250 ML RS.24 OFF,136,2250 ML,PET,,1712824301543-coca cola company imprtd-imptd-sprite#3.png,RECODING,5,1,99765178,74.17218,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE,PET 2250 ML+RS. 24 OFF,PET,2250.000 ML,LEMON,,2250.0,ML,136.0,1,True,high
16/04/2024,202404,2,111931758,12101020011,1712824301543,99765178,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE LEMON PET 2250 ML RS.24 OFF,136,2250 ML,PET,,,RECODING,5,1,99765178,74.17218,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE,PET 2250 ML+RS. 24 OFF,PET,2250.000 ML,LEMON,,2250.0,ML,136.0,1,True,high
29/04/2024,202404,2,117158265,11302020009,1712824427828,99765205,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-PASSION FRUIT DRINK PET 320ML,140,320ML,PET,,1712824427828-singapore beverage-nepal-fruit gems#3.png,RECODING,5,1,99765205,75.698235,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS,PASSION FRUIT PET 320 ML,PET,320.000 ML,PASSION FRUIT,,320.0,ML,140.0,1,True,high
12/04/2024,202404,2,130605665,52303020011,1712828737519,99765181,134,M/S TUSHAR ENTERPRISES INDIA ,POPPOP LITCHI ,POPPOP LITCHI/175ML/PBT,16,175ML ,PBT,,1712828737519-m-s tushar enterprises india -poppop litchi #3.png,RECODING,5,1,99765181,162.18057,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,M/S TUSHAR ENTERPRISES-INDIA ,POP POP,POP POP LITCHI,LITCHI PET 175 ML,PET,175.000 ML,LYCHEE,,175.0,ML,20.0,1,True,high
16/04/2024,202404,2,128827344,31101020050,1712904962916,99765174,134,CG FOODS- NEPAL,RIO MANGO DELIGHT,RIO-MANGO DELIGHT TPK200ML,30,200ML,TPK,,1712904962916-cg foods- nepal-rio mango delight#3.png,RECODING,5,1,49635,136.53143,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,CG FOODS- NEPAL,RIO,RIO JUCILO,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,0.0,0,False,rejected
29/04/2024,202404,3,3110101216,31101030519,1713149967300,99765184,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,New SKU,,RECODING,5,1,99765184,112.397446,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0,1,True,high
16/04/2024,202404,3,3110102466,31101030419,1713149967300,99765184,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,New SKU,1713149967300-puja tobacco packing industries-golden nepal#3.png,RECODING,5,1,99765184,112.397446,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0,1,True,high
16/04/2024,202404,3,3110102652,31101030426,1713149967300,99765184,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,,,RECODING,5,1,99765184,112.397446,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0,1,True,high
23/04/2024,202404,3,3110102665,31101030277,1713149967300,99765184,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,Any other reason,,RECODING,5,1,99765184,112.397446,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0,1,True,high
23/04/2024,202404,3,3110103610,31101030514,1713149967300,99765184,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,New SKU,,RECODING,5,1,99765184,112.397446,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0,1,True,high
23/04/2024,202404,3,3110104604,31101030302,1713149967300,99765184,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,Any other reason,,RECODING,5,1,99765184,112.397446,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0,1,True,high
23/04/2024,202404,3,3110105343,31101030474,1713149967300,99765184,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\16\GM\PPH\RS:40\PUJA TOBACCO PACKING INDUSTRY NEPAL,40,16GM,PPH,New SKU,,RECODING,5,1,99765184,112.397446,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0,1,True,high
