t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2022-05-30,202205,124865093,1653538357445,99763709.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/1000ML/PBT,150.0,PBT,1000ML,,1653538357445-dabur nepal ltd--nepal-real fruit power.png,RECODING,5,2,99765363,91.786766,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MIXED FRUIT TPK 1000 ML+REAL 180 ML FREE,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,290.0,2,True,high
2022-05-30,202205,124865093,1653540827048,51967.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,TPK,200ML ,,1653540827048-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,CROSS CODING,2,1,99764247,88.47171,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN RUHSH,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0,1,True,high
2022-05-30,202205,1220102369,1653541847644,99763719.0,125,NEW KUBER LABORATORIES GHARELU UDHYOG,P.P CHHAP,P.P CHHAP  ,15.0,PPH,16.66,,1653541847644-new kuber laboratories gharelu udhyog-p-p chhap.png,RECODING,5,1,99763719,135.57127,125,KHAINI,KHAINI,KHAINI,KUBER LABORATORIES GHARELU UDHYOG,P.P. CHHAP,P.P. CHHAP,16.66G KHAINI,PLAST,16.66G,REGULAR,,16.66,GM,15.0,1,True,high
2022-05-30,202205,129024634,1653541978136,99763712.0,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,STING,STING\250ML\PBT\ENERGY DRINK ,32.0,PBT,250ML,,1653541978136-pepsi cola cmpny imprtd-imprtd-sting.png,RECODING,5,3,99763712,65.53832,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,PEPSI COLA CMPNY IMPRTD-IMPRTD,STING,STING,PET 250 ML,PET,250.000 ML,,,250.0,ML,80.0,3,True,high
2022-05-30,202205,129024634,1653542434716,99763715.0,118,VENTURA BOTTLERS PVT LTD-NEPAL,RC COLA,RC COLA\500ML\PBT\,70.0,PBT,500ML,,1653542434716-ventura bottlers pvt ltd-nepal-rc cola.png,RECODING,5,1,99763715,82.63924,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VENTURA BOTTLERS PVT LTD-NEPAL,RC,RC COLA,COLA PET 500 ML,PET,500.000 ML,COLA,,500.0,ML,70.0,1,True,high
2022-05-30,202205,129024634,1653543128526,99763716.0,118,VENTURA BOTTLERS PVT LTD-NEPAL,MIGHTY RAIN,MIGHTY RAIN\250ML\PBT,40.0,PBT,250ML,,1653543128526-ventura bottlers pvt ltd-nepal-mighty rain.png,RECODING,5,1,99763716,102.4033,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VENTURA BOTTLERS PVT LTD-NEPAL,MIGHTY RAIN,MIGHTY RAIN,PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,40.0,1,True,high
2022-05-30,202205,129024634,1653543656534,99763711.0,118,PARLE AGRO PVT LTD-INDIA,FROOTI,FROOTI\300ML\PBT\MANGO,32.0,PBT,300ML,,1653543656534-parle agro pvt ltd-india-frooti.png,RECODING,5,1,99763711,108.22654,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,PARLE AGRO PVT LTD-INDIA,FROOTI,FROOTI,MANGO PET 300 ML,PET,300.000 ML,MANGO,,300.0,ML,32.0,1,True,high
2022-06-07,202206,128237717,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,99763706,192.81084,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0,2,True,high
2022-06-08,202206,128412429,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,99763706,192.81084,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0,2,True,high
2022-06-08,202206,128421355,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,99763706,192.81084,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0,2,True,high
2022-06-09,202206,128720709,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,99763706,192.81084,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0,2,True,high
2022-05-30,202205,130944237,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,99763706,192.81084,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0,2,True,high
2022-05-30,202205,131506983,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,99763706,192.81084,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0,2,True,high
2022-05-30,202205,132577913,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,99763706,192.81084,106,CONFECTIONERY-NP,BUBBLE GUMS,BUBBLE GUMS,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0,2,True,high
2022-05-30,202205,131506983,1653547068698,99763718.0,122,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI OXIPOWER,GHODAGHODI OXIPOWER\1000\GM,100.0,PPH,1000 GM,,1653547068698-prabhu soap industries-nepal-ghodaghodi oxipower.png,RECODING,5,2,99763718,107.187164,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI,GHODAGHODI,GHODAGHODI-OXIPOWER PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,100.0,2,True,high
2022-05-30,202205,130851344,1653551662041,99763708.0,118,AMRAPALI BEVERAGE-NEPAL,KOOL BADAM,KOOL BADAM\180ML\CAN\ALMOD &SAFFRON,95.0,CAN,180ML,,1653551662041-amrapali beverage-nepal-kool badam.png,RECODING,5,1,99763708,92.416985,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,AMRAPALI BEVERAGE-NEPAL,AMRAPALI,AMRAPALI KOOL,BADAM & SAFFRON DRINK CAN 180 ML,CAN,180.000 ML,ALMOND,,180.0,ML,95.0,1,True,high
2022-05-30,202205,113599828,1653554728596,99763714.0,118,SHAVAGITA WATER & BEVERAGE PVT LTD,AQUA CHHU,AQUA CHHU/PBT/1000ML/SHAVAGITA WATER & BEVERAGE/,20.0,PBT,1000ML,Invoices not available,1653554728596-shavagita water - beverage pvt ltd-aqua chhu.png,RECODING,5,1,99763714,130.64359,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,SAHABHAGITA WATER&BEVERAGE-NP,AQUA CHHU,AQUA CHHU,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,1,True,high
2022-05-30,202205,126355065,1653623865311,99763713.0,118,PEPSICO INDIA-INDIA,MOUNTAIN DEW,MOUNTAIN DEW/1.25L/PBT,150.0,PBT,1.25L,,1653623865311-pepsico india-india-mountain dew.png,RECODING,5,3,99763713,161.99011,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 1250 ML,PET,1250.000 ML,LEMON,,1250.0,ML,150.0,3,True,high
2022-05-30,202205,131065174,1653627687880,99763707.0,106,KING NUTRI FOOD-INDIA,TENGI TREAT ,TENGI TREAT\2.8GM\PPH\MASALA CANDY ,0.8,PPH,2.8GM,,1653627687880-king nutri food-india-tengi treat .png,RECODING,5,1,99763707,89.794586,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,KING NUTRI FOOD-INDIA,TENGI,TENGI TREAT,TENGI TREAT-MASALA CANDY PPH 2.8 GM,PLPCH,2.800 GM,MANGO,,2.8,GM,1.0,1,True,high
2022-05-31,202205,122007734,1653636028049,51967.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH MANGO HYGEN PACKS NEPAL 200MK,25.0,TPK,200ML,,1653636028049-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,CROSS CODING,2,1,99764247,95.05234,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN RUHSH,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0,1,True,high
2022-05-30,202205,123453021,1653636373836,99763717.0,122,MAHASHAKTI SOAP & CHEM.- NEPAL,LION DETERGENT POWER,LION DETERGENT POWER\200\GM,20.0,PPH,200 GM,New SKU,1653636373836-mahashakti soap - chem-- nepal-lion detergent power.png,RECODING,5,1,99763717,101.84218,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,MAHASHAKTI SOAP & CHEM.- NEPAL,LION,LION,LION-NEEM & LEMON PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,1,True,high
2022-05-30,202205,124916559,1653650974531,99763724.0,132,THE HIMALAYA DRUG COMPANY INDIA ,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE/BABY PANTS WITH ANTI-RASH SHIELD XL/54 PANTS/PPH,999.0,PPH,54 PANTS,,1653650974531-the himalaya drug company india -himalaya total care baby pants.png,RECODING,5,1,99763724,104.593185,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,MILLENNIUM BABY CARE-INDIA,HIMALAYA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-EXTRA LARGE(XL)PPH 54 NOS,PLPCH,54.000 NO,,,54.0,NO,1600.0,0,False,rejected
2022-05-30,202205,132130293,1653806487681,99763665.0,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE COMFORT,STAYFREE \6\NOS,55.0,PPH,6 NOS,,1653806487681-jay mata di sanitary udhyog-np-stayfee comfort.png,CROSS CODING,2,1,99763665,123.713425,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE,STAYFEE COMFORT,STAYFEE COMFORT-XL PPH 6 NO,PLPCH,6.000 NO,,,6.0,NO,55.0,1,True,high
2022-05-30,202205,124775456,1653808158810,99763516.0,118,DABUR NEPAL LTD.-NEPAL,REAL MANGO ,REAL MANGO \1000\ML,160.0,PET,1000ML,New SKU,1653808158810-dabur nepal ltd--nepal-real mango .png,CROSS CODING,2,3,99763516,92.11072,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 1000 ML,PET,1000.000 ML,MANGO,,1000.0,ML,150.0,3,True,high
2022-06-07,202205,112118979,1653816614199,99763775.0,122,FENA (P) LIMITEF,FENA ROSE & CHANDAN,FENA ROSE & CHANDAN,105.0,PPH,1000GM.,,1653816614199-fena -p- limitef-fena rose - chandan.png,RECODING,5,1,46663,195.11053,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,FENA LTD. - INDIA,FENA,FENA,FENA-ROSE CHANDAN PPH 1000 GM+FR FENA CAKE 105GM,PLPCH,1000.000 GM,,,1000.0,GM,0.0,0,False,rejected
2022-05-31,202205,126893914,1653881625520,99763725.0,106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP/10GM/PPH/PULPY ORANGE/SUJAL FOODS PVT LTD-NEPAL,5.0,PPH,10GM,,1653881625520-sujal foods pvt ltd-nepal-smart lollypop.png,RECODING,5,1,91826264,81.51254,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,SUJAL FOODS PVT LTD-NEPAL,SMART,SMART LOLLYPOP,SMART LOLLYPOP- ORANGE PPH 6 GM,PLPCH,6.000 GM,ORANGE,,6.0,GM,0.0,0,False,rejected
2022-05-31,202205,124683707,1653892204683,99763729.0,116,PAGODA INTERNATIONAL LTD-NPL,BEAUTY PLUS,BEAUTY PLUS/SUPER ABSORBABLE POWER WITH WINGS/7 PADS/PPH,50.0,PPH,7 PADS,,1653892204683-pagoda international ltd-npl-beauty plus.png,RECODING,5,1,99763729,143.51854,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,PAGODA INTERNATIONAL LTD-NPL,BEAUTY,BEAUTY PLUS,BEAUTY PLUS-REGULAR WITH WINGS PPH 7 NO,PLPCH,7.000 NO,,,7.0,NO,50.0,1,True,high
2022-05-31,202205,111771761,1653892543808,99763733.0,122,JANUKA AND SONS INDUSTRIES PVT.LTD,API GREEN HERBAL GHADI ,API GREEN HERBAL GHADI/2000/GM/PPH,200.0,PPH,2000 GM,,1653892543808-januka and sons industries pvt-ltd-api green herbal ghadi .png,RECODING,5,1,99763733,159.60316,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,JANUKA & SONS INDUSTRIES-NEPAL,API,API GREEN HERBAL GHADI,API GREEN HERBAL GHADI-PPH 2000 GM,PLPCH,2000.000 GM,,,2000.0,GM,200.0,1,True,high
2022-06-03,202205,121835993,1653892588184,99763732.0,118,SURYA FOOD AND BEVERAGES PVT. LTD,RED ACTION,RED ACTION 330ML ENERGY DRINK,150.0,CAN,330ML,,1653892588184-surya food and beverages pvt- ltd-red action.png,RECODING,5,1,99763732,75.090195,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,SURYA FOOD & BEVERAGES-NEPAL,RED ACTION,RED ACTION,CAN 330 ML,CAN,330.000 ML,,,330.0,ML,150.0,1,True,high
2022-05-31,202205,123578759,1653892588184,99763732.0,118,SURYA FOOD AND BEVERAGES PVT. LTD,RED ACTION,RED ACTION 330ML ENERGY DRINK,150.0,CAN,330ML,,1653892588184-surya food and beverages pvt- ltd-red action.png,RECODING,5,1,99763732,75.090195,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,SURYA FOOD & BEVERAGES-NEPAL,RED ACTION,RED ACTION,CAN 330 ML,CAN,330.000 ML,,,330.0,ML,150.0,1,True,high
2022-05-31,202205,115069915,1653897588284,99763734.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,NIRMA,NIRMA/100/GM/PPH,10.0,PPH,100 GM,,1653897588284-himgiri hygiene pvt ltd-nepal-nirma.png,RECODING,5,1,93025518,141.90094,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,NIRMA,NIRMA,NIRMA-PPH 270 GMS,PLPCH,270.000 GM,,,270.0,GM,0.0,0,False,rejected
2022-06-10,202206,435785210082,1653897588284,99763734.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,NIRMA,NIRMA/100/GM/PPH,10.0,PPH,100 GM,,1653897588284-himgiri hygiene pvt ltd-nepal-nirma.png,RECODING,5,1,93025518,141.90094,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,NIRMA,NIRMA,NIRMA-PPH 270 GMS,PLPCH,270.000 GM,,,270.0,GM,0.0,0,False,rejected
2022-05-31,202205,124771648,1653899363628,99763727.0,110,PREM GREEN P LTD,ENEGA 1 NATURAL BLACK CREAM HAIR COLOUR,ENEGA 1 NATURAL BLACK CREAM HAIR COLOUR\20\GM\20\ML,55.0,PPH,20 ML 20 GM,New SKU,1653899363628-prem green p ltd-enega 1 natural black cream hair colour.png,RECODING,5,1,99763727,112.928734,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,ENEGA,ENEGA,ENEGA-CRÈME 1 NATURAL BLACK CLRNT 20ML PPH 40 GM,PLPCH,40.000 GM,,BLACK,40.0,GM,55.0,0,False,rejected
2022-05-31,202205,233775810007,1653899455215,99763730.0,118,NATIONAL WATER & BEVERAGE PVT LTD-NP,NATIONAL ,NATIONAL\1000ML\PBT\,20.0,PBT,100ML,,1653899455215-national water - beverage pvt ltd-np-national .png,RECODING,5,1,99763730,104.716446,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,NATIONAL WATER & BEVERAGE PVT LTD-NP,NATIONAL,NATIONAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,1,True,high
2022-05-31,202205,233775810010,1653899455215,99763730.0,118,NATIONAL WATER & BEVERAGE PVT LTD-NP,NATIONAL ,NATIONAL\1000ML\PBT\,20.0,PBT,100ML,,1653899455215-national water - beverage pvt ltd-np-national .png,RECODING,5,1,99763730,104.716446,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,NATIONAL WATER & BEVERAGE PVT LTD-NP,NATIONAL,NATIONAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,1,True,high
2022-05-31,202205,124771648,1653899594190,99763728.0,110,PREM GREEN P LTD,ENEGA 3.16 CREAM HAIR COLOUR,ENEGA CREAM HAIR COLOUR\3.16 \20 GM+20ML,55.0,PPH,20 ML 20 GM,New SKU,1653899594190-prem green p ltd-enega 3-16 cream hair colour.png,RECODING,5,2,99763728,121.647736,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,ENEGA,ENEGA,ENEGA-CRÈME 3.16 BURGUNDY CLRNT 20ML PPH 40 GM,PLPCH,40.000 GM,,BURGUNDY,40.0,GM,55.0,2,True,high
2022-05-31,202205,233775810010,1653899725111,99763731.0,118,SAARANG INTNL FOOD & BEV-INDIA,MAHI,MAHI\600ML\PBT\MANGO,64.0,PBT,600ML,,1653899725111-saarang intnl food - bev-india-mahi.png,RECODING,5,2,99763731,95.217026,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SAARANG INTNL FOOD & BEV-INDIA,MAHI,MAHI,MANGO PET 600 ML,PET,600.000 ML,MANGO,,600.0,ML,65.0,2,True,high
2022-05-31,202205,123318534,1653903844249,99763726.0,106,MILKEY FOOD PRODUCTS-INDIA,MILKEY COFFEE TIME,MILKEY COFFEE TIME,1.0,PPH,2GM,,1653903844249-milkey food products-india-milkey coffee time.png,RECODING,5,1,99763726,108.14227,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,MILKEY FOOD PRODUCT-INDIA,MILKEY,MILKEY COFFEE TIME,MILKEY COFFEE TIME-RICH COFFEE CANDY PPH 2 GM,PLPCH,2.000 GM,COFFEE,,2.0,GM,1.0,1,True,high
