t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2022-07-22,202207,233775810125,1658397482265,99763964.0,118,SAARANG INTNL FOOD & BEV-INDIA,MAHI,MAHI\200ML\TPK\MANGO ,32.0,TPK,200ML,,1658397482265-saarang intnl food - bev-india-mahi.png,RECODING,5,1,99763964,88.91403,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SAARANG INTNL FOOD & BEV-INDIA,MAHI,MAHI,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,30.0,1,True,high
2022-07-25,202207,128997655,1658473445456,99763392.0,111,EMAMI LTD. -INDIA,EMAMI 7 OILS IN ONE,EMAMI 7 OILS IN ONE DAMAGE CONTROL/ NON GREASY NON STICKY/100ML/PBT,110.0,PBT,100ML,,1658473445456-emami ltd- -india-emami 7 oils in one.png,CROSS CODING,2,1,90824159,89.45002,111,HAIR OIL-NP,HAIR OIL,COCONUT OIL,EMAMI LTD. -INDIA,EMAMI,EMAMI 7 OILS IN ONE,EMAMI 7 OILS IN ONE-DAMAGE CONTROL PBT 100 ML,PLBOT,100.000 ML,,,100.0,ML,0.0,0,False,rejected
2022-07-25,202207,122007734,1658570119885,99763968.0,118,OM G BEVERAGE NEPAL,POUND LITCHI,POUND LITCHI 150ML PBT,20.0,PBT,150ML,,1658570119885-om g beverage nepal-pound litchi.png,RECODING,5,1,99763968,99.05279,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,OM G BEVERAGE-NEPAL,POUND,POUND,LITCHI PET 150 ML,PET,150.000 ML,LYCHEE,,150.0,ML,20.0,1,True,high
2022-07-25,202207,122007734,1658570621360,99763967.0,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI KOOL,AMRAPALI KOOL MIXED FRUIT DRINK 180ML+20ML,30.0,TPK,180+20ML,,1658570621360-amrapali beverage-nepal-amrapali kool.png,RECODING,5,1,99763967,68.780754,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AMRAPALI BEVERAGE-NEPAL,AMRAPALI,AMRAPALI KOOL,MIXED FRUIT TPK 180 ML+20 ML FREE,TPK,180.000 ML,MIXED FRUIT,,200.0,ML,25.0,1,True,high
2022-07-28,202207,125735638,1658637193957,99763980.0,122,GODAWARI SOAP INDUS-NEPAL,NAYA GHADI,NAYA GHADI/DETERGENT POWDER/4.5KG/PPH/FREE BUCKET,675.0,PPH,4.5KG,,1658637193957-godawari soap indus-nepal-naya ghadi.png,RECODING,5,1,99763980,79.95235,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,GODAWARI SOAP INDUS-NEPAL,NAYA GHADI,NAYA GHADI,NAYA GHADI-DETERGENT POWDER PPH 4500 GM+FREE BUCKET,PLPCH,4500.000 GM,,,4500.0,GM,675.0,1,True,high
2022-07-28,202207,124769721,1658651302436,99763979.0,122,UNILEVER NEPAL LTD-NEPAL,WHEEL ACTIVE 2IN1 ,WHEEL ACTIVE 2IN1/CLEAN & FRESH/950GM/PPH,110.0,PPH,950GM,,1658651302436-unilever nepal ltd-nepal-wheel active 2in1 .png,RECODING,5,1,99763979,115.13951,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLEAN FRESH PPH 950 GM,PLPCH,950.000 GM,,,950.0,GM,110.0,1,True,high
2022-07-28,202207,124769721,1658653331419,99763969.0,106,NEHA ENTERPRISES INDIA ,2 LOVE FRUITY POP,2 LOVE FRUITY POP/ASSORTED LOLLIPOP/10GM/PPH,5.0,PPH,10GM,,1658653331419-neha enterprises india -2 love fruity pop.png,RECODING,5,1,99763969,74.537506,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,NEHA ENTERPRISES-INDIA ,2 LOVE,2 LOVE FRUITY POP,2 LOVE FRUITY POP-ASSORTED LOLLIPOP EWP 10 GM,EWRPK,10.000 GM,ASSORTED,,10.0,GM,5.0,1,True,high
2022-07-28,202207,130403386,1658653331419,99763969.0,106,NEHA ENTERPRISES INDIA ,2 LOVE FRUITY POP,2 LOVE FRUITY POP/ASSORTED LOLLIPOP/10GM/PPH,5.0,PPH,10GM,,1658653331419-neha enterprises india -2 love fruity pop.png,RECODING,5,1,99763969,74.537506,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,NEHA ENTERPRISES-INDIA ,2 LOVE,2 LOVE FRUITY POP,2 LOVE FRUITY POP-ASSORTED LOLLIPOP EWP 10 GM,EWRPK,10.000 GM,ASSORTED,,10.0,GM,5.0,1,True,high
2022-07-25,202207,1020181120944,1658659138829,99763958.0,105,PERFECT BLENDS (NEPAL ) PVT.LTD CHAUDHARY UDYOG GRAM,PASSION MINT ,PASSION MINT /PERFECT BLENDS (NEPAL ) PVT.LTD CHAUDHARY UDYOG GRAM,200.0,H L,20 NO'S ,Any other reason,1658659138829-perfect blends -nepal - pvt-ltd chaudhary udyog gram-passion mint .png,RECODING,5,1,99764027,140.78125,105,CIGARETTE,,,PERFECT BLENDS PVT LTD,PASSION,PASSION MINT,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,0,False,rejected
2022-07-28,202207,1027161731182,1658659138829,99763958.0,105,PERFECT BLENDS (NEPAL ) PVT.LTD CHAUDHARY UDYOG GRAM,PASSION MINT ,PASSION MINT /PERFECT BLENDS (NEPAL ) PVT.LTD CHAUDHARY UDYOG GRAM,200.0,H L,20 NO'S ,Any other reason,1658659138829-perfect blends -nepal - pvt-ltd chaudhary udyog gram-passion mint .png,RECODING,5,1,99764027,140.78125,105,CIGARETTE,,,PERFECT BLENDS PVT LTD,PASSION,PASSION MINT,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,1,True,high
2022-08-01,202207,1019165847596,1658674418881,99763958.0,105,PERFECT BLEND,PASSION ,PASSION/20/HL/RS175/PERFECTS BLENDS PVT.LTD/NEPAL,110.0,HL,20,,1658674418881-perfect blend-passion .png,RECODING,5,1,99764027,179.27844,105,CIGARETTE,,,PERFECT BLENDS PVT LTD,PASSION,PASSION MINT,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,0,False,rejected
2022-08-01,202207,1019182223522,1658674418881,99763958.0,105,PERFECT BLEND,PASSION ,PASSION/20/HL/RS175/PERFECTS BLENDS PVT.LTD/NEPAL,175.0,HL,20,Any other reason,1658674418881-perfect blend-passion .png,RECODING,5,1,99764027,179.05632,105,CIGARETTE,,,PERFECT BLENDS PVT LTD,PASSION,PASSION MINT,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,0,False,rejected
2022-07-25,202207,1026140123130,1658674418881,99763958.0,105,PERFECT BLEND,PASSION ,PASSION/20/HL/RS175/PERFECTS BLENDS PVT.LTD/NEPAL,175.0,HL,20,New Category,1658674418881-perfect blend-passion .png,RECODING,5,1,99764027,179.05632,105,CIGARETTE,,,PERFECT BLENDS PVT LTD,PASSION,PASSION MINT,HL 20'S,HL,20,FRESH,,20.0,NO,175.0,0,False,rejected
2022-07-28,202207,130403386,1658814963961,99763971.0,120,VIKAS DETERGENTS INDIA ,ZIO REFRESHING ,ZIP REFRESHING/LIME/5Ã—100GM/EWP/SAVE RS64,144.0,EWP,5Ã—100GM,,1658814963961-vikas detergents india -zio refreshing .png,RECODING,5,1,99763971,132.0983,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,VIKASH SOAP - INDIA,ZIO,ZIO,ZIO-REFSHNG LIME EWP 5*100 GM+SAVE RS 64,EWRPK,100.000 GM,,,500.0,GM,145.0,1,True,high
2022-07-28,202207,130403386,1658815205807,99763976.0,120,ADANI WILMAR LIMITED INDIA ,ALIFE,ALIFE/LOVELY LILY/100GM/EWP/BUY 3 GET 2 FREE,160.0,EWP,5Ã—100GM,,1658815205807-adani wilmar limited india -alife.png,RECODING,5,1,99763976,116.10241,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,ADANI WILMAR LIMITED-INDIA ,ALIFE,ALIFE,ALIFE-LOVELY LILY EWP 5*100 GM+BUY 3 GET 2 FREE,EWRPK,100.000 GM,,,500.0,GM,160.0,1,True,high
2022-07-28,202207,130254973,1658825025593,99763977.0,123,RAGHAV SURFACTANT PVT LTD-IN,JAY,JAY DETERGENT CAKE/GREEN/250GM/PPH,20.0,PPH,250GM ,,1658825025593-raghav surfactant pvt ltd-in-jay.png,RECODING,5,1,99763977,85.06761,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,RAGHAV SURFACTANT PVT LTD-IN,JAY,JAY GREEN,JAY GREEN-DETERGENT CAKE PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,20.0,1,True,high
2022-07-28,202207,124902886,1658897644033,99763978.0,123,SHIVANI DETERGENTS-INDIA,SARGAM PLUS,SARGAM PLUS/150GM/PPH/50GM FREE,20.0,PPH,150GM ,,1658897644033-shivani detergents-india-sargam plus.png,RECODING,5,1,99762836,109.30391,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SHIVANI DETERGENTS-INDIA,SARGAM,SARGAM BIG SHOT,SARGAM BIG SHOT-PPH 500 GM+RS 8 OFF,PLPCH,500.000 GM,,,500.0,GM,48.0,0,False,rejected
2022-07-28,202207,128841141,1658900850649,99763973.0,123,MAHAKALI OLIYO CHEM - NEPAL,GAGAN,GAGAN\250GM\PPH\LAUNDRY SOAP EXTRA WHITENER ,50.0,PPH,250GM,,1658900850649-mahakali oliyo chem - nepal-gagan.png,RECODING,5,1,99763973,117.66528,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAHAKALI OLIYO CHEM - NEPAL,GAGAN,GAGAN,GAGAN-EXTRA WHITENER PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,50.0,1,True,high
2022-07-28,202207,128841141,1658901148699,99763972.0,123,MAHAKALI OLIYO CHEM - NEPAL,GAGAN,ROCKY\150GM\PPH\LAUNDRY SOAP EXTRA WHITENER,35.0,PPH,150GM,,1658901148699-mahakali oliyo chem - nepal-gagan.png,RECODING,5,1,99763972,118.662346,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAHAKALI OLIYO CHEM - NEPAL,ROCKY,ROCKY,ROCKY-EXTRA WHITENER PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,35.0,1,True,high
2022-07-28,202207,131065176,1658903317005,99763970.0,106,PARAS FOOD PRODUCTS-INDIA,CANDY LAKE,CANDY LAKE\11GM\PPH\BAAJA POP,8.0,PPH,11GH,,1658903317005-paras food products-india-candy lake.png,RECODING,5,1,99763970,87.431274,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,PARAS FOOD PRODUCTS-INDIA,CANDY LAKE,CANDY LAKE,CANDY LAKE BAAJA POP-STRAWBERRY PPH 11 GM,PLPCH,11.000 GM,STRAWBERRY,,11.0,GM,8.0,1,True,high
2022-07-28,202207,131065176,1658904325533,99763975.0,123,SHREE BALAJI GRAMODYOG-INDIA,NAHATA SKY,NAHATA SKY\200GM\PPH\BIG BAR,16.0,PPH,200GM,,1658904325533-shree balaji gramodyog-india-nahata sky.png,RECODING,5,1,99763975,183.16043,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,SHREE BALAJI GRAMODYOG-INDIA,NAHATA,NAHATA SKY,NAHATA SKY-DETERGENT CAKE PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,16.0,1,True,high
2022-08-01,202207,127031725,1658904494172,99763974.0,123,MAKALU SOAP-NEPAL,LAHAR,LAHAR\125GM\PPH\WASHING SOAP ,25.0,PPH,125GN,,1658904494172-makalu soap-nepal-lahar.png,RECODING,5,3,99763974,107.42525,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAKALU SOAP-NEPAL,LAHAR,LAHAR,LAHAR-LAUNDRY SOAP PPH 125 GM,PLPCH,125.000 GM,,,125.0,GM,25.0,3,True,high
2022-07-28,202207,131065176,1658904494172,99763974.0,123,MAKALU SOAP-NEPAL,LAHAR,LAHAR\125GM\PPH\WASHING SOAP ,25.0,PPH,125GN,,1658904494172-makalu soap-nepal-lahar.png,RECODING,5,3,99763974,107.42525,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAKALU SOAP-NEPAL,LAHAR,LAHAR,LAHAR-LAUNDRY SOAP PPH 125 GM,PLPCH,125.000 GM,,,125.0,GM,25.0,3,True,high
2022-07-29,202207,116060969,1658988949565,99763981.0,118,NB BEVERAGE P.LTD,AQUA 2N,AQUA 2N/JAR/19 LTR,50.0,JAR,19LTR,,1658988949565-nb beverage p-ltd-aqua 2n.png,RECODING,5,1,99763981,136.87729,118,SOFT DRINKS-NP,BULK WATER,BULK WATER,N.B BEVERAGE PVT LTD-NEPAL,AQUA 2N,AQUA 2N,JAR 19000 ML,JAR,19000.000 ML,,,19000.0,ML,50.0,1,True,high
2022-07-29,202207,127522802,1658996757923,99763982.0,118,FRUIT AGRO PRODUCT-NEPAL,FA POWER,FA POWER\ENERGY DRINK\250ML\CAN\RS:100\FRUIT AGRO PRODUCTS PVT.LTD NEPAL,100.0,CAN,250ML,New SKU,1658996757923-fruit agro product-nepal-fa power.png,RECODING,5,1,99763982,55.8338,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,FRUIT AGRO PRODUCT-NEPAL,FA POWER,FA POWER,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,125.0,1,True,high
2022-08-01,202207,128787972,1659063327111,99763984.0,106,PAAKHI FOODS-INDIA,DOTCOME FIRST LOVE ,DOTCOME FIRST LOVE\3GM\PPH\HEART CANDY CENTER FILLED CANDY ,1.6,PPH,3GM,,1659063327111-paakhi foods-india-dotcome first love .png,RECODING,5,1,99763984,87.00874,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,PAAKHI FOODS-INDIA,DOTCOM,DOTCOM MY FIRTST LOVE,DOTCOM MY FIRST LOVE-CENTER FILLED HEART CANDY PPH 3 GM,PLPCH,3.000 GM,UNSPECIFIED,,3.0,GM,2.0,1,True,high
2022-08-01,202207,128787972,1659064436526,99763993.0,123,GADHIMAI SOAP &INDUSTRIES NEPAL,SAMRAT,SAMRAT\125GM\PPH\LAUNDRY SOAP ,25.0,PPH,125GM,,1659064436526-gadhimai soap -industries nepal-samrat.png,RECODING,5,1,99763993,108.27731,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,GADHIMAI SOAP & CHEMICAL-NEPAL,SAMRAT,SAMRAT,SAMRAT-LAUNDRY SOAP PPH 125 GM,PLPCH,125.000 GM,,,125.0,GM,25.0,1,True,high
2022-08-01,202207,130034813,1659075091923,99763985.0,111,NEERAJ TRADERS INDIA ,BABU JI ALMOND DROPS,BABU JI ALMOND DROPS/2.5ML/SCT,2.0,SCT,2.5ML,,1659075091923-neeraj traders india -babu ji almond drops.png,RECODING,5,1,99763985,101.63655,111,HAIR OIL-NP,HAIR OIL,NON COCONUT OIL,NEERAJ TRADERS-INDIA,BABU JI,BABU JI ALMOND DROPS,BABU JI ALMOND DROPS- SCT 2.5 ML,PLSCH,2.500 ML,,,2.5,ML,2.0,1,True,high
2022-08-01,202207,130403381,1659077137048,99763986.0,116,JASMINE HYGIENIC - NEPAL,SAFETY ALWAYS,SAFETY ALWAYS/XXL PLUS/7 PADS/PPH,70.0,PPH,7 PADS,,1659077137048-jasmine hygienic - nepal-safety always.png,RECODING,5,1,99763986,104.21387,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,JASMINE HYGIENIC - NEPAL,SAFETY,SAFETY ALWAYS,SAFETY ALWAYS-XXL PLUS PPH 7 NO,PLPCH,7.000 NO,,,7.0,NO,70.0,1,True,high
2022-08-01,202207,130403381,1659077659869,99763991.0,120,ELIXIR LIFECARE-INDIA,KETOMARK,KETOMARK KETOCONAZOLE SOAP/75GM/CBP,125.0,CBP,75GM ,,1659077659869-elixir lifecare-india-ketomark.png,RECODING,5,1,99763991,74.92354,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,ELIXIR LIFECARE-INDIA,KETOMARK,KETOMARK,KETOMARK-KETOCONAZOLE MEDICATED CBP 75 GM,CDBOX,75.000 GM,,,75.0,GM,125.0,1,True,high
2022-08-01,202207,130258571,1659080126253,99763989.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER ACTIV ,REAL FRUIT POWER ACTIV/100% MIXED FRUIT/1000ML/TPK,285.0,TPK,1000ML,,1659080126253-dabur nepal ltd--nepal-real fruit power activ .png,RECODING,5,2,99763989,78.11319,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER ACTIV,100% MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,285.0,2,True,high
2022-08-01,202207,127031725,1659080655268,99763994.0,123,MAKALU SOAP-NEPAL,JHILKE,JHILKE PRIMIUM\200GM\PPH\LAUNDRY SOAP,40.0,PPH,200GM,,1659080655268-makalu soap-nepal-jhilke.png,RECODING,5,3,99763994,114.77377,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAKALU SOAP-NEPAL,JHILKE,JHILKE,JHILKE-PREMIUM LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,40.0,3,True,high
2022-08-01,202207,127031725,1659081021831,99763990.0,120,VVF LTD - INDIA,JO,JO\40GM\EWP\ALMOND &CREAM,48.0,EWP,40GM,,1659081021831-vvf ltd - india-jo.png,RECODING,5,2,99763990,134.67761,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,VVF LTD - INDIA,JO,JO,JO-ALMOND & CREAM EWP 5*40 GM+[4+1]&SAVE RS. 10,EWRPK,40.000 GM,,,200.0,GM,48.0,2,True,high
2022-08-01,202207,124092038,1659081438345,99763988.0,118,THOPA DRINKING WATER-NEPAL,THOPA,THOPA\20000ML\JAR\RS:60\THOPA DRINKING WATER PVT.LTD.NEPAL,60.0,JAR,20000ML,New SKU,1659081438345-thopa drinking water-nepal-thopa.png,RECODING,5,1,99763988,84.06811,118,SOFT DRINKS-NP,BULK WATER,BULK WATER,THOPA DRINKING WATER-NEPAL,THOPA,THOPA,JAR 20000 ML,JAR,20000.000 ML,,,20000.0,ML,60.0,1,True,high
2022-08-01,202207,130911248,1659086590587,99763987.0,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI KOOL,AMRAPALI KOOL TPK GUAVA 180ML+20ML,25.0,TPK,180ML,,1659086590587-amrapali beverage-nepal-amrapali kool.png,RECODING,5,1,99763987,67.45735,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AMRAPALI BEVERAGE-NEPAL,AMRAPALI,AMRAPALI KOOL,GUAVA TPK 180 ML+20 ML FREE,TPK,180.000 ML,GUAVA,,200.0,ML,25.0,1,True,high
2022-08-01,202207,124617794,1659086703416,99763967.0,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI KOOL,AMRAPALI KOOL MIXED FRUIT TPK 180ML+20ML,25.0,TPK,180ML,,1659086703416-amrapali beverage-nepal-amrapali kool.png,RECODING,5,1,99763967,68.45452,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,AMRAPALI BEVERAGE-NEPAL,AMRAPALI,AMRAPALI KOOL,MIXED FRUIT TPK 180 ML+20 ML FREE,TPK,180.000 ML,MIXED FRUIT,,200.0,ML,25.0,1,True,high
