t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2022-03-02,202203,123328648,1646132110557,99763236.0,126,PARAS PRODUCTS NEPAL,SWEETY SUPARI,SWEETY SUPARI KESAR SCENTED 1.875G,2.5,PPH,1.875G,,1646132110557-paras products nepal-sweety supari.png,RECODING,5,1,99763236,98.67365,126,PAAN MASALA,PAAN MASALA,PAAN MASALA,PARAS PRODUCTS-NEPAL,SWEETY SUPARI,SWEETY SUPARI,1.875G PAAN MASALA,PLAST,1.875G,SWEET,,1.875,GM,2.5,1,True,high
2022-03-08,202203,122152278,1646193793402,99763290.0,118,AMRAPALI BEVERAGE PVT LTD NEPAL,RECHARGE,AMRAPALI RECHARGE ENERGY DRINK 250ML,100.0,CAN,250ML,,1646193793402-amrapali beverage pvt ltd nepal-recharge.png,RECODING,5,1,99763290,57.373,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,AMRAPALI BEVERAGE-NEPAL,AMRAPALI,AMRAPALI RECHARGE,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,100.0,1,True,high
2022-03-03,202203,123582683,1646196764644,99763246.0,121,COLGATE PALMOLIVE INDIA,COLGATE CHARCOAL CLEAN,COLGATE CHARCOAL CLEAN\120\GM,175.0,TUBE,120GM,New SKU,1646196764644-colgate palmolive india-colgate charcoal clean.png,RECODING,5,1,99763246,113.91144,121,TOOTH PASTE-NP,TOOTH PASTE,GEL,COLGATE PALMOLIVE-INDIA,COLGATE,COLGATE CHARCOAL CLEAN,COLGATE CHARCOAL CLEAN-BAMBOO CHARCOAL & MINT TUB 120GM,TUBE,120.000 GM,,,120.0,GM,175.0,1,True,high
2022-03-03,202203,123582683,1646197156223,99763238.0,106,DUKES PRODUCTS-INDIA,BAKEMATE 8 GM,BAKEMATE \8\GM,5.0,PPH,8 GM,New SKU,1646197156223-dukes products-india-bakemate 8 gm.png,RECODING,5,2,99763238,170.22356,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,DUKES PRODUCTS-INDIA,BAKEMATE,BAKEMATE SMILEY POP,BAKEMATE SMILEY POP-LYCHEE LOLLIPOP EWP 8 GM,EWRPK,8.000 GM,LYCHEE,,8.0,GM,5.0,2,True,high
2022-03-03,202203,130483049,1646197996276,99763242.0,118,AGRO THAI FOODS PVT LTD-NEPAL,XTREME ENERGY DRINK ,XTREME ENERGY DRINK/APPLE CIDER/330ML/CAN,120.0,CAN,330ML ,,1646197996276-agro thai foods pvt ltd-nepal-xtreme energy drink .png,RECODING,5,1,99763242,59.37271,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,AGRO THAI FOODS PVT LTD-NEPAL,XTREME,XTREME,APPLE CIDER CAN 330 ML,CAN,330.000 ML,,,330.0,ML,120.0,1,True,high
2022-03-03,202203,130258571,1646211904676,99763408.0,118,BRINDAVAN BEVERAGE PVT.LTD INDIA ,COCA-COLA,COCA COLA/2000ML/PBT/FREE 250ML MAAZA,170.0,PBT,2000ML ,,1646211904676-brindavan beverage pvt-ltd india -coca-cola.png,RECODING,5,1,99763408,130.08694,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA,PET 2000 ML+250ML MAAZA FREE,PET,2000.000 ML,COLA,,2000.0,ML,180.0,1,True,high
2022-03-03,202203,130605665,1646211904676,99763408.0,118,BRINDAVAN BEVERAGE PVT.LTD INDIA ,COCA-COLA,COCA COLA/2000ML/PBT/FREE 250ML MAAZA,180.0,PBT,2000ML ,,1646211904676-brindavan beverage pvt-ltd india -coca-cola.png,RECODING,5,1,99763408,129.60681,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA,PET 2000 ML+250ML MAAZA FREE,PET,2000.000 ML,COLA,,2000.0,ML,180.0,1,True,high
2022-03-03,202203,130258571,1646212072129,99763407.0,118,VARUN BEVERAGE -INDIA,MOUNTAIN DEW,MOUNTAIN DEW/2.25ML/PBT,200.0,PBT,2500ML,,1646212072129-varun beverage -india-mountain dew.png,RECODING,5,1,20110380,110.62221,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW,RGB 250 ML,RGB,250.000 ML,LEMON,,250.0,ML,0.0,0,False,rejected
2022-03-03,202203,130605665,1646212072129,99763407.0,118,VARUN BEVERAGE -INDIA,MOUNTAIN DEW,MOUNTAIN DEW/2.25ML/PBT,180.0,PBT,2500ML,,1646212072129-varun beverage -india-mountain dew.png,RECODING,5,1,20110380,111.0765,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW,RGB 250 ML,RGB,250.000 ML,LEMON,,250.0,ML,0.0,0,False,rejected
2022-03-05,202203,128811617,1646279240173,99763237.0,106,AMBER CONFECTIONERY-INDIA,AMBER CRUNCHY,AMBER CRUNCHY\2.8GM\PPH\ELAICHI,0.8,PPH,2.8GM,,1646279240173-amber confectionery-india-amber crunchy.png,RECODING,5,1,99763237,82.39771,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,AMBER CONFECTIONERY-INDIA,AMBER,AMBER CRUNCHY,AMBER CRUNCHY-ELAICHI PPH 2.8 GM,PLPCH,2.800 GM,ELAICHI,,2.8,GM,1.0,1,True,high
2022-03-04,202203,131065174,1646279240173,99763237.0,106,AMBER CONFECTIONERY-INDIA,AMBER CRUNCHY,AMBER CRUNCHY\2.8GM\PPH\ELAICHI,0.8,PPH,2.8GM,,1646279240173-amber confectionery-india-amber crunchy.png,RECODING,5,1,99763237,82.39771,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,AMBER CONFECTIONERY-INDIA,AMBER,AMBER CRUNCHY,AMBER CRUNCHY-ELAICHI PPH 2.8 GM,PLPCH,2.800 GM,ELAICHI,,2.8,GM,1.0,1,True,high
2022-03-04,202203,129824754,1646283749097,99763248.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,SHOVA,SHOVA\125GM\PPH\WASHING CAKE,20.0,PPH,125GM,,1646283749097-himgiri hygiene pvt ltd-nepal-shova.png,RECODING,5,1,99763248,66.568375,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,HIMGIRI HYGIENE PVT LTD-NEPAL,SHOVA,SHOVA,SHOVA-PPH 125 GM,PLPCH,125.000 GM,,,125.0,GM,20.0,1,True,high
2022-03-07,202203,130253880,1646283771205,90819961.0,111,DABUR NEPAL LTD.-NEPAL,PRO STYLE DANDRUFF CONTROL FOR MEN,PROSTYLE DANDRUFF CONTROL FOR MEN/LEMON ROSEMARY PEPPERMINT/75ML/PBT,60.0,PBT,75ML,,1646283771205-dabur nepal ltd--nepal-pro style dandruff control for men.png,CROSS CODING,2,1,90819961,105.15965,111,HAIR OIL-NP,HAIR OIL,NON COCONUT OIL,DABUR NEPAL LTD.-NEPAL,DABUR,PRO STYLE DANDRUFF CONTROL,PRO STYLE DANDRUFF CONTROL-PBT 75 ML,PLBOT,75.000 ML,,,75.0,ML,0.0,1,True,high
2022-03-09,202203,130403386,1646283771205,90819961.0,111,DABUR NEPAL LTD.-NEPAL,PRO STYLE DANDRUFF CONTROL FOR MEN,PROSTYLE DANDRUFF CONTROL FOR MEN/LEMON ROSEMARY PEPPERMINT/75ML/PBT,60.0,PBT,75ML,,1646283771205-dabur nepal ltd--nepal-pro style dandruff control for men.png,CROSS CODING,2,1,90819961,105.15965,111,HAIR OIL-NP,HAIR OIL,NON COCONUT OIL,DABUR NEPAL LTD.-NEPAL,DABUR,PRO STYLE DANDRUFF CONTROL,PRO STYLE DANDRUFF CONTROL-PBT 75 ML,PLBOT,75.000 ML,,,75.0,ML,0.0,1,True,high
