t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2022-01-13 00:00:00,202201.0,,132792028.0,,1640860693761.0,99763004.0,123.0,SAPTARISHI SOAP INDS-NPL,RUCHI,RUCHI DETERGENT SOAP/100GM/EWP/SAPTARISHI SOAP INDS-NPL,10.0,EWP,100GM,,1640860693761-saptarishi soap inds-npl-ruchi.png,RECODING,5.0,3,99763004,136.34338,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,SAPTARISHI SOAP INDS-NPL,RUCHI,RUCHI,RUCHI-DETERGENT SOAP EWP 100 GM,EWRPK,100.000 GM,,,100.0,GM,10.0,3,True,high
2022-01-01 00:00:00,202112.0,,124631722.0,,1640934002886.0,99762904.0,123.0,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE PURE SOAP/100GM/PPH,20.0,PPH,100GM ,,1640934002886-mahashakti soap - chem-- nepal-danfe.png,RECODING,5.0,1,99763647,110.39709,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE,DANFE-PURE SOAP PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,30.0,1,True,high
2022-01-02 00:00:00,202112.0,,114623002.0,,1640935635806.0,99762907.0,123.0,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO/100/GM/PPH,20.0,PPH,100 GM,,1640935635806-golden star soap ind-nepal-hero.png,RECODING,5.0,1,99762907,136.23215,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO,HERO-PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,30.0,1,True,high
2022-01-02 00:00:00,202112.0,,114623002.0,,1640935728616.0,99762906.0,123.0,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO/150/GM/PPH,30.0,PPH,150GM,,1640935728616-golden star soap ind-nepal-hero.png,RECODING,5.0,1,99762907,131.23532,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO,HERO-PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,30.0,1,True,high
2022-01-01 00:00:00,202112.0,,124769721.0,,1640937121342.0,99762899.0,122.0,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA/200GM/PPH,20.0,PPH,200GM ,,1640937121342-nepal chem-nepal-sun ultra.png,RECODING,5.0,1,99762899,170.63618,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA,SUN ULTRA-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,1,True,high
2022-01-01 00:00:00,202112.0,,124769721.0,,1640937296601.0,99762900.0,122.0,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S NATURE,SNEHAS NATURE/DETERGENT POWDER/200GM/PPH,20.0,PPH,200GM ,,1640937296601-sneha soap - chemical industries-nepal-sneha-s nature.png,RECODING,5.0,1,99762900,76.40566,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S,SNEHA'S NATURE,SNEHA'S NATURE-PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,1,True,high
2022-01-01 00:00:00,202112.0,,123453021.0,,1640937304448.0,99762903.0,123.0,KWALITY CHEM PVT LTD-NEPAL,BISHAL 200GM,BISHAL \200\GM,40.0,PPH,200GM,New SKU,1640937304448-kwality chem pvt ltd-nepal-bishal 200gm.png,RECODING,5.0,1,47735,175.19174,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,GIV,GIV,GIV-EXCOTC BEAUTY DEO SOAP JASMNE PPH 35 GM,PLPCH,35.000 GM,,,35.0,GM,0.0,0,False,rejected
2022-01-01 00:00:00,202112.0,,132325971.0,,1640938482551.0,99762896.0,118.0,BHAIRAV DRINKING WATER-NEPAL,V.D.W,AQUA V.D.W ,25.0,PBT,1000 ML,,1640938482551-bhairav drinking water-nepal-v-d-w.png,RECODING,5.0,1,99762896,97.9763,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BHAIRAV DRINKING WATER-NEPAL,AQUA V.D.W,AQUA V.D.W,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
2022-01-01 00:00:00,202112.0,,124769721.0,,1640939408970.0,99762894.0,106.0,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLIPOP/10GM/PPH,5.0,PPH,10GM,,1640939408970-himadri food-nepal-pran koko.png,RECODING,5.0,2,99762894,111.95598,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-MILK LOLLIPOP EWP 10 GM,EWRPK,10.000 GM,MILK,,10.0,GM,5.0,2,True,high
2022-01-01 00:00:00,202112.0,,124769721.0,,1640939643973.0,99762898.0,122.0,RSPL LTD-INDIA,GHADI,GHADI/125GM/PPH,16.0,PPH,125GM ,,1640939643973-rspl ltd-india-ghadi.png,RECODING,5.0,1,53062,158.82262,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI-PPH 145 GM,PLPCH,145.000 GM,,,145.0,GM,0.0,0,False,rejected
2022-01-02 00:00:00,202112.0,,111741491.0,,1640941085388.0,99762905.0,123.0,KARUNA SOAP & CHEMICALS-NEPAL,PALUWA,PALUWA/150/GM/,30.0,PPH,150 GM,,1640941085388-karuna soap - chemicals-nepal-paluwa.png,RECODING,5.0,1,92518350,121.49323,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,MAHASHAKTI SOAP & CHEM.- NEPAL,MAYALU,MAYALU BEAUTY SOAP,MAYALU BEAUTY SOAP-ORANGE PPH 15 GMS,PLPCH,15.000 GM,,,15.0,GM,0.0,0,False,rejected
2022-01-02 00:00:00,202112.0,,111741491.0,,1640941184298.0,99762903.0,123.0,KWALITY CHEM PVT LTD-NEPAL,NISHAN ,NISHAN/200/GM/PPH,40.0,PPH,200 GM,,1640941184298-kwality chem pvt ltd-nepal-nishan .png,RECODING,2.0,1,47735,174.65103,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,GIV,GIV,GIV-EXCOTC BEAUTY DEO SOAP JASMNE PPH 35 GM,PLPCH,35.000 GM,,,35.0,GM,0.0,0,False,rejected
2022-01-01 00:00:00,202112.0,,128296706.0,,1640941846703.0,99762891.0,123.0,RSPL LTD-INDIA,GHADI,GHADI/165GM/EWP,20.0,EWP,165GM,,1640941846703-rspl ltd-india-ghadi.png,CROSS CODING,2.0,1,48378,184.19739,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI-PPH 165 GMS,PLPCH,165.000 GM,,,165.0,GM,0.0,0,False,rejected
2022-01-01 00:00:00,202112.0,,124567392.0,,1640945156642.0,99762908.0,129.0,SYNOKEM PHARMACEUTICALS LTD INDIA ,I-FREE 72,I-FREE 72/1 NOS/CBP,80.0,CBP,1 NOS,,1640945156642-synokem pharmaceuticals ltd india -i-free 72.png,RECODING,5.0,1,99762908,147.02637,129,ORAL PILLS(FEMALE CONTRA.)-NP,ORAL PILLS(FEMALE CONTRA.),EMERGENCY PILLS,SYNOKEM PHARMACEUTICALS LTD-INDIA,I-FREE 72,I-FREE 72,I-FREE 72-CBP 1 NOS,CDBOX,1.000 NO,,,1.0,NO,80.0,1,True,high
2022-01-01 00:00:00,202112.0,,124567392.0,,1640945928931.0,99762909.0,130.0,ARSH ENTERPRISES-INDIA,XPRESSION ,XPRESSION/BANANA FLAVOUR/3 PCS/CBP,80.0,CBP,3 NOS,,1640945928931-arsh enterprises-india-xpression .png,RECODING,5.0,1,99762909,153.77782,130,CONDOM-NP,CONDOM,CONDOM,ARSH ENTERPRISES-INDIA,XPRESSION,XPRESSION,XPRESSION-BANANA CBP 3 NO,CDBOX,3.000 NO,,,3.0,NO,80.0,1,True,high
2022-01-03 00:00:00,202201.0,,124916559.0,,1641096872587.0,99762897.0,120.0,SHREE JAYAKALI JADIBUTI UDY-NP,OKHATI PAPAYA,OKHATI PAPAYA/WHITENING +SUNSCREEN/125GM/CBP,110.0,CBP,125GM ,,1641096872587-shree jayakali jadibuti udy-np-okhati papaya.png,RECODING,5.0,1,99762897,144.53488,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,SHREE JAYAKALI JADIBUTI UDY-NP,OKHATI,OKHATI PAPAYA,OKHATI PAPAYA-WHTNG SUNCRN CBP 125 GM,CDBOX,125.000 GM,,,125.0,GM,110.0,1,True,high
2022-01-03 00:00:00,202201.0,,124916559.0,,1641097734948.0,99762910.0,130.0,KAYMOND CONSUMER CARE LIMITED INDIA ,KAMASUTRA ,KAMASUTRA/MANGO FLAVOURED/10 NOS/CBP,180.0,CBP,10 NOS,,1641097734948-kaymond consumer care limited india -kamasutra .png,RECODING,5.0,1,99762910,167.19786,130,CONDOM-NP,CONDOM,CONDOM,RAYMOND CONSUMER CARE-INDIA,KAMASUTRA,KAMASUTRA DOTTED,KAMASUTRA DOTTED-MANGO CBP 10 NOS,CDBOX,10.000 NO,,,10.0,NO,180.0,0,False,rejected
2022-01-03 00:00:00,202201.0,,124916559.0,,1641098481322.0,99762912.0,132.0,KIMBERLY-CLARK-INDIA,HUGGIES WONDER PANTS COMFY,HUGGIES WONDER PANTS COMFY/XL/5 PANTS/PPH,160.0,PPH,5 NOS,,1641098481322-kimberly-clark-india-huggies wonder pants comfy.png,RECODING,5.0,1,99762912,100.87484,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,KIMBERLY-CLARK-INDIA,HUGGIES,HUGGIES WONDER PANTS COMFY,HUGGIES WONDER PANTS COMFY-EXTRA LARGE(XL) PPH 5 NOS,PLPCH,5.000 NO,,,5.0,NO,160.0,1,True,high
2022-01-03 00:00:00,202201.0,,124916559.0,,1641098721157.0,99762913.0,132.0,JASMINE HYGIENIC - NEPAL,SOFT &DRY PREMIUM PANTS ,SOFT & DRY PREMIUM PANTS/SMALL/5 PCS/PPH,80.0,PPH,5 NOS,,1641098721157-jasmine hygienic - nepal-soft -dry premium pants .png,RECODING,5.0,1,99762913,105.07643,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,SOFT & DRY,SOFT & DRY,SOFT & DRY-PREMIUM PANTS SMALL (S) PPH 5 NOS,PLPCH,5.000 NO,,,5.0,NO,80.0,1,True,high
2022-01-03 00:00:00,202201.0,,115069915.0,,1641103178145.0,92927222.0,123.0,HIMGIRI HYGIENE PVT LTD-NEPAL,NIRMA,NIRMA /400/GM/PBT,55.0,PBT,400 GM,,1641103178145-himgiri hygiene pvt ltd-nepal-nirma.png,CROSS CODING,2.0,1,93025518,146.23492,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,NIRMA,NIRMA,NIRMA-PPH 270 GMS,PLPCH,270.000 GM,,,270.0,GM,0.0,0,False,rejected
2022-01-04 00:00:00,202201.0,,116640647.0,,1641184992689.0,99762917.0,118.0,LUMBINI BEVERAGE-NEPAL,CUTE DEW ,CUTE DEW/250/ML/PBT,35.0,PBT,250 ML,,1641184992689-lumbini beverage-nepal-cute dew .png,RECODING,5.0,1,99762917,89.65285,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,LUMBINI BEVERAGE-NEPAL,CUTE,CUTE DEW,DEW PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,35.0,1,True,high
2022-01-07 00:00:00,202201.0,,131065174.0,,1641186790242.0,99762931.0,123.0,MAHASHAKTI SOAP & CHEM.- NEPAL,MAHASHAKTI,MAHASHAKTI\150GM\PPH\100%PURE WASHING  SOAP ,30.0,PPH,150GM,,1641186790242-mahashakti soap - chem-- nepal-mahashakti.png,RECODING,5.0,1,92512158,99.20445,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,MAHASHAKTI SOAP & CHEM.- NEPAL,MAYALU,MAYALU BEAUTY SOAP,MAYALU BEAUTY SOAP-EWP 75 GMS,EWRPK,75.000 GM,,,75.0,GM,0.0,0,False,rejected
2022-01-04 00:00:00,202201.0,,124302976.0,,1641189482313.0,99762424.0,122.0,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2.0,1,50274,172.72708,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLN FRS PPH 1000 GM+FR VIM BAR 85G,PLPCH,1000.000 GM,,,1000.0,GM,0.0,0,False,rejected
2022-01-04 00:00:00,202201.0,,124382843.0,,1641189482313.0,99762424.0,122.0,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2.0,1,50274,172.72708,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLN FRS PPH 1000 GM+FR VIM BAR 85G,PLPCH,1000.000 GM,,,1000.0,GM,0.0,0,False,rejected
2022-01-07 00:00:00,202201.0,,124559840.0,,1641189482313.0,99762424.0,122.0,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2.0,1,50274,172.72708,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLN FRS PPH 1000 GM+FR VIM BAR 85G,PLPCH,1000.000 GM,,,1000.0,GM,0.0,0,False,rejected
2022-01-12 00:00:00,202201.0,,124768422.0,,1641189482313.0,99762424.0,122.0,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2.0,1,50274,172.72708,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLN FRS PPH 1000 GM+FR VIM BAR 85G,PLPCH,1000.000 GM,,,1000.0,GM,0.0,0,False,rejected
2022-01-10 00:00:00,202201.0,,125732947.0,,1641189482313.0,99762424.0,122.0,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2.0,1,50274,172.72708,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLN FRS PPH 1000 GM+FR VIM BAR 85G,PLPCH,1000.000 GM,,,1000.0,GM,0.0,0,False,rejected
2022-01-08 00:00:00,202201.0,,125938071.0,,1641189482313.0,99762424.0,122.0,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2IN 1,ACTIVE WHEEL 2 IN 1\200\GM,20.0,PPH,200GM,New SKU,1641189482313-r-m- chemicals nepal-active wheel 2in 1.png,CROSS CODING,2.0,1,50274,172.72708,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLN FRS PPH 1000 GM+FR VIM BAR 85G,PLPCH,1000.000 GM,,,1000.0,GM,0.0,0,False,rejected
2022-01-04 00:00:00,202201.0,,112104137.0,,1641190905954.0,99762916.0,118.0,RAMRI FOOD & BEVERAGE PVT LTD,RAMRI ,RAMRI/1000/ML/PBT,25.0,PBT,1000 ML ,,1641190905954-ramri food - beverage pvt ltd-ramri .png,RECODING,5.0,1,99762916,155.13434,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RAMRI FOOD & BEVERAGE-NEPAL,RAMRI,RAMRI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
2022-01-04 00:00:00,202201.0,,115343342.0,,1641190905954.0,99762916.0,118.0,RAMRI FOOD & BEVERAGE PVT LTD,RAMRI ,RAMRI/1000/ML/PBT,25.0,PBT,1000 ML ,,1641190905954-ramri food - beverage pvt ltd-ramri .png,RECODING,5.0,1,99762916,155.13434,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RAMRI FOOD & BEVERAGE-NEPAL,RAMRI,RAMRI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
2022-01-11 00:00:00,202201.0,,425724410118.0,,1641190905954.0,99762916.0,118.0,RAMRI FOOD & BEVERAGE PVT LTD,RAMRI ,RAMRI/1000/ML/PBT,25.0,PBT,1000 ML ,,1641190905954-ramri food - beverage pvt ltd-ramri .png,RECODING,5.0,1,99762916,155.13434,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RAMRI FOOD & BEVERAGE-NEPAL,RAMRI,RAMRI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
2022-01-04 00:00:00,202201.0,,124382843.0,,1641193661920.0,99762915.0,111.0,DABUR NEPAL LTD.-NEPAL,DABUR AMLA ALOEVERA,DABUR AMLA ALOEVERA\90\ML,80.0,PPH,90ML,New SKU,1641193661920-dabur nepal ltd--nepal-dabur amla aloevera.png,RECODING,5.0,2,99762915,127.160126,111,HAIR OIL-NP,HAIR OIL,NON COCONUT OIL,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR AMLA,DABUR AMLA-ALOEVERA PBT 90 ML,PLBOT,90.000 ML,,,90.0,ML,80.0,2,True,high
2022-01-04 00:00:00,202201.0,,111909057.0,,1641194436225.0,99762918.0,122.0,KWALITY CHEM PVT LTD-NEPAL,DIAL, KWALITY DIAL/500GM,75.0,PPH,500GM,,1641194436225-kwality chem pvt ltd-nepal-dial.png,RECODING,5.0,3,99762918,165.68692,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,KWALITY CHEM PVT LTD-NEPAL,DIAL,DIAL,DIAL-XTRA CLEAN DETERGENT POWDER PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,75.0,3,True,high
2022-01-04 00:00:00,202201.0,,124382843.0,,1641195806424.0,54776.0,122.0,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2 IN 1,ACTIVE WHEEL 2 IN 1\1000\GM,105.0,PPH,1000GM,New SKU,1641195806424-r-m- chemicals nepal-active wheel 2 in 1.png,CROSS CODING,2.0,1,93020386,170.81975,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-PPH 135 GMS,PLPCH,135.000 GM,,,135.0,GM,0.0,0,False,rejected
2022-01-04 00:00:00,202201.0,,113111788.0,,1641197986128.0,99762914.0,106.0,NEBICO PVT LTD-NEPAL,NEBICO POP STICK,NEBICO POP STICK\8\GM,5.0,PPH,8 GM,,1641197986128-nebico pvt ltd-nepal-nebico pop stick.png,RECODING,5.0,2,99762914,165.85263,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,NEBICO PVT LTD-NEPAL,NEBICO,NEBICO POP STIX,NEBICO POP STIX-CARAMEL EWP 8 GM,EWRPK,8.000 GM,CARAMEL,,8.0,GM,5.0,2,True,high
