t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2022-03-26,202203,129024634,1648192243079,99763443.0,118,PARLE AGRO PVT LTD-INDIA,FIZZ,FIZZ\160ML\PBT\MALT FLAVOUR ,20.0,PBT,160ML,,1648192243079-parle agro pvt ltd-india-fizz.png,RECODING,5,1,99763443,113.384766,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PARLE AGRO PVT LTD-INDIA,FIZZ,FIZZ,MALT PET 160 ML,PET,160.000 ML,MALT,,160.0,ML,20.0,1,True,high
2022-03-26,202203,129024634,1648192501486,99763444.0,118,PARLE AGRO PVT LTD-INDIA,FIZZ,FIZZ\250ML\PBT\MALT FLAVOUR ,30.0,PBT,250ML,,1648192501486-parle agro pvt ltd-india-fizz.png,RECODING,5,1,99763444,116.36415,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PARLE AGRO PVT LTD-INDIA,FIZZ,FIZZ,MALT PET 250 ML,PET,250.000 ML,MALT,,250.0,ML,30.0,1,True,high
2022-03-28,202203,114470008,1648360712022,99763436.0,118,MOUNTAIN MINEREL WATER & BEVERAGE PVT LTD,MOUNTAIN ,MOUNTAIN/1000/ML/PBT,20.0,PBT,1000 ML,,1648360712022-mountain minerel water - beverage pvt ltd-mountain .png,RECODING,5,1,99763436,134.49257,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,MOUNTAIN MINERAL WATER & BEV-NP,MOUNTAIN,MOUNTAIN,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,1,True,high
2022-03-28,202203,123455987,1648360777196,99763434.0,106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHO DUOZ,TOFFICHO DUOZ,1.0,PPH,3.75,New SKU,1648360777196-surya nepal pvt ltd - nepal-tofficho duoz.png,RECODING,5,1,99763434,158.1038,106,CONFECTIONERY-NP,TOFFEES,TOFFEES,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO,TOFFICHOO DUOZ,TOFFICHOO DUOZ-STRAWBERRY PPH 3.75 GM,PLPCH,3.750 GM,STRAWBERRY,,3.75,GM,2.0,1,True,high
2022-03-31,202203,128702441,1648360977572,99763461.0,118,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP APPLE DRINK 200ML,30.0,TPK,200ML,,1648360977572-fruit agro product-nepal-fruit jump.png,RECODING,5,1,99763461,70.22615,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP,APPLE TPK 200 ML,TPK,200.000 ML,APPLE,,200.0,ML,30.0,1,True,high
2022-03-29,202203,125735638,1648361613984,90819961.0,111,DABUR NEPAL LTD.-NEPAL,PRO STYLE DANDRUFF CONTROL,PROSTYLE DANDRUFF CONTROL/LEMON ROSEMARY PEPPERMINT/75ML/PBT,60.0,PBT,75ML,,1648361613984-dabur nepal ltd--nepal-pro style dandruff control.png,CROSS CODING,2,1,90819961,84.123215,111,HAIR OIL-NP,HAIR OIL,NON COCONUT OIL,DABUR NEPAL LTD.-NEPAL,DABUR,PRO STYLE DANDRUFF CONTROL,PRO STYLE DANDRUFF CONTROL-PBT 75 ML,PLBOT,75.000 ML,,,75.0,ML,0.0,1,True,high
2022-03-29,202203,132965389,1648363502960,99763453.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI HERBAL DISH WASH BAR ,DHONI HERBAL DISH WASH BAR,20.0,PPH,200GM,,1648363502960-himgiri hygiene pvt ltd-nepal-dhoni herbal dish wash bar .png,RECODING,5,3,99763453,91.730446,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,HIMGIRI HYGIENE PVT LTD-NEPAL,DHONI,DHONI HERBAL,DHONI HERBAL-ASHES & LIME PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,3,True,high
2022-03-28,202203,111851502,1648364388215,99763438.0,118,BOTTLERS NEPAL(TERAI)LIMITED,FANTA APPLE,FANTA APPLE FLAVOURED,40.0,PBT,250ML,,1648364388215-bottlers nepal-terai-limited-fanta apple.png,RECODING,5,1,99763438,113.262,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA APPLE,APPLE PET 250 ML,PET,250.000 ML,APPLE,,250.0,ML,40.0,1,True,high
2022-04-02,202204,111949706,1648364388215,99763438.0,118,BOTTLERS NEPAL(TERAI)LIMITED,FANTA APPLE,FANTA APPLE FLAVOURED,40.0,PBT,250ML,,1648364388215-bottlers nepal-terai-limited-fanta apple.png,RECODING,5,1,99763438,113.262,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA APPLE,APPLE PET 250 ML,PET,250.000 ML,APPLE,,250.0,ML,40.0,1,True,high
2022-03-28,202203,115069915,1648364961648,99763446.0,122,SONOCO PRODUCTION-NEPAL,VANESH,VANESH/5000+25/GM/PPH,300.0,PPH,5000+25GM,,1648364961648-sonoco production-nepal-vanesh.png,RECODING,5,1,49108,145.80342,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SONOCO PRODUCTION-NEPAL,VANESH,VANESH,VANESH-3IN1 SUPER POWER PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,0.0,0,False,rejected
2022-03-29,202203,133203540,1648365232388,99763454.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,MOBILE PURE SOAP,MOBILE 300G,50.0,PPH,300G,,1648365232388-mahashakti soap - chem-- nepal-mobile pure soap.png,RECODING,5,1,99763454,103.149185,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAHASHAKTI SOAP & CHEM.- NEPAL,MOBILE,MOBILE,MOBILE-PURE SOAP PPH 300 GM,PLPCH,300.000 GM,,,300.0,GM,50.0,1,True,high
2022-03-28,202203,115069915,1648365465535,99763447.0,122,SONOCO PRODUCTION-NEPAL,VANESH,VANESH/2500+15/GM/PPH,160.0,PPH,2500+15GM,,1648365465535-sonoco production-nepal-vanesh.png,RECODING,5,3,99763447,169.34274,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SONOCO PRODUCTION-NEPAL,VANESH,VANESH,VANESH-DETERGENT POWDER PPH 2500 GM+15 GM EXTRA,PLPCH,2500.000 GM,,,2515.0,GM,160.0,3,True,high
2022-03-28,202203,132130293,1648368916453,99763448.0,122,DEUTI SOAP & CHEMICAL-NEPAL,BHERI,BHERI\1000\GM,85.0,PPH,1000GM,,1648368916453-deuti soap - chemical-nepal-bheri.png,RECODING,5,1,99763448,94.07565,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DEUTI SOAP & CHEMICAL-NEPAL,BHERI,BHERI,BHERI-ULTRA WASH PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,85.0,1,True,high
2022-04-01,202203,129024572,1648369394886,99763471.0,110,LOREAL INDIA - INDIA,GARNIER COLOR NATURALS,GARNIER COLOR NATURALS 4 BROWN 130 G,290.0,CBP,130G,,1648369394886-loreal india - india-garnier color naturals.png,RECODING,5,2,99763471,122.90073,110,HAIR DYES-NP,CREAM,BASIC CREAM,LOREAL INDIA - INDIA,GARNIER,GARNIER COLOR NATURALS,GARNIER COLOR NATURALS-4 BROWN CLRN 60G CBP 130 GM,CDBOX,130.000 GM,,BROWN,130.0,GM,290.0,2,True,high
2022-03-28,202203,114623002,1648369615504,99763450.0,123,GOLDEN STAR SOAP IND-NEPAL,NIMA,NIMA/200/GM/PPH,20.0,PPH,200 GM,,1648369615504-golden star soap ind-nepal-nima.png,RECODING,5,1,99763414,123.805115,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,GOLDEN STAR SOAP IND-NEPAL,NIMA,NIMA,NIMA-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0,1,True,high
2022-03-28,202203,112116438,1648369704129,99763439.0,118,CAVIN KARE LTD - INDIA,CAVINS ,CAVINS COLD COFFEE,70.0,TPK,180 ML,Last month stock  counting error,1648369704129-cavin kare ltd - india-cavins .png,RECODING,5,1,99763439,97.305504,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,CAVIN KARE LTD - INDIA,CAVINS,CAVINS COLD COFFEE,COLD COFFEE-CHILLED LATTE TPK 180 ML,TPK,180.000 ML,COFFEE,,180.0,ML,70.0,1,True,high
2022-04-01,202203,129024572,1648370025617,99763472.0,110,HYGIENIC RESEARCH - INDIA,STREAX,STREAX 3.16 BURGUNDY CBP 60ML,96.0,CBP,60ML,,1648370025617-hygienic research - india-streax.png,RECODING,5,1,54104,133.93655,110,HAIR DYES-NP,OTHERS,SHAMPOO BASED,HYGIENIC RESEARCH - INDIA,STREAX,STREAX INSTA,STREAX INSTA-3.16 BURGURNY 1 COLRNT 7.5ML PPH 15 ML,PLPCH,15.000 ML,,BURGUNDY,15.0,ML,0.0,0,False,rejected
2022-04-01,202203,129024572,1648370299793,99763267.0,110,HYGIENIC RESEARCH - INDIA,STREAX,STREAX 0.6 FLAME RED 60ML,96.0,CBP,60ML,,1648370299793-hygienic research - india-streax.png,CROSS CODING,2,1,91927584,127.12565,110,HAIR DYES-NP,CREAM,BASIC CREAM,HYGIENIC RESEARCH - INDIA,STREAX,STREAX,STREAX-0.6 FLAME RED-COLORENT 50 GM-CBP 120 ML,CDBOX,120.000 ML,,FLAME RED,120.0,ML,0.0,0,False,rejected
2022-03-28,202203,114623002,1648371602348,99763435.0,116,JASMINE HYGIENIC - NEPAL,PROTECT,PROTECT/7/PADS/XL/SIZE/PPH,50.0,PPH,7 PADS/XL/SIZE,,1648371602348-jasmine hygienic - nepal-protect.png,RECODING,5,1,99763435,123.98851,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,JASMINE HYGIENIC - NEPAL,PROTECT,PROTECT MAXI,PROTECT MAXI-XL PPH 7 NOS,PLPCH,7.000 NO,,,7.0,NO,50.0,1,True,high
2022-03-28,202203,124865093,1648375154054,99763437.0,118,FRUIT AGRO PRODUCT-NEPAL,24 HOUR,24 HOUR/ENERGY DRINK/250ML/CAN,120.0,CAN,250ML ,,1648375154054-fruit agro product-nepal-24 hour.png,RECODING,5,1,99763437,52.50102,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,FRUIT AGRO PRODUCT-NEPAL,24 HOUR,24 HOUR,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0,1,True,high
2022-03-29,202203,124567392,1648440512015,99763258.0,130,ISM CORPORATION PVT LTD- INDIA,FIRE XTACY,FIRE XTACY/SIX FEATURES 6IN1/3UNITS/CBP,100.0,CBP,3 UNITS,,1648440512015-ism corporation pvt ltd- india-fire xtacy.png,CROSS CODING,2,1,53874,135.64426,130,CONDOM-NP,CONDOM,CONDOM,ISM CORPORATION PVT LTD- INDIA,FIRE,FIRE XTACY,FIRE XTACY-6IN1 SIX FEATURE CBP 4 NO,CDBOX,4.000 NO,,,4.0,NO,0.0,1,True,high
2022-03-29,202203,124916559,1648443514912,99763456.0,132,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN BABY POKO PANTS,SAGUN BABY POKO PANTS/SMALL/42PCS/PPH,800.0,PPH,42PCS,,1648443514912-a-g- health industries pvt ltd-nepal-sagun baby poko pants.png,RECODING,5,1,99763456,69.20987,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN BABY,SAGUN BABY POKO PANTS,SAGUN BABY POKO PANTS-SMALL(S) PPH 42 NOS,PLPCH,42.000 NO,,,42.0,NO,800.0,1,True,high
2022-03-29,202203,124916559,1648444533111,99763457.0,132,JASMINE HYGIENIC - NEPAL,SOFT & DRY PREMIUM PANTS ,SOFT & DRY PREMIUM PANTS/MEDIUM/5 PCS/PPH,100.0,PPH,5PCS,,1648444533111-jasmine hygienic - nepal-soft - dry premium pants .png,RECODING,5,1,99763457,109.65982,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,SOFT & DRY,SOFT & DRY,SOFT & DRY-PREMIUM PANTS MEDIUM (M) PPH 5 NOS,PLPCH,5.000 NO,,,5.0,NO,100.0,1,True,high
2022-03-29,202203,124621587,1648448198959,48995.0,116,SOFTY HYGIENE PVT LTD-NEPAL,SOFTY ULTRA ,SOFTY ULTRA/NIGHT GUARD ZONE/10 NOS/PPH,100.0,PPH,10 NOS,,1648448198959-softy hygiene pvt ltd-nepal-softy ultra .png,CROSS CODING,2,3,48995,132.65599,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,SOFTY HYGIENE PVT LTD-NEPAL,SOFTY,SOFTY,SOFTY-ULTRA PPH 10 NO,PLPCH,10.000 NO,,,10.0,NO,0.0,3,True,high
2022-03-29,202203,114369812,1648449400085,99763452.0,116,HEALTY & HYGIENE PROD-NP,PADELUX,PADELUX/XXL/10/PADS/PPH,100.0,PPH,XXL/10/PADS,,1648449400085-healty - hygiene prod-np-padelux.png,RECODING,5,1,99763452,103.76663,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,HEALTY & HYGIENE PROD-NP,PADELUX,PADELUX,PADELUX-COMFORT NIGHT XXL COTTONY SOFT PPH 10 NO,PLPCH,10.000 NO,,,10.0,NO,100.0,1,True,high
2022-03-29,202203,124621587,1648449462981,46880.0,110,PREM HENNA PVT LTD-INDIA,NISHA CREAM HAIR COLOR ,NISHA CREAM HAIR COLOR/NATURAL BLACK 1.0/40GM/PPH,50.0,PPH,40GM ,,1648449462981-prem henna pvt ltd-india-nisha cream hair color .png,CROSS CODING,2,1,48244,63.13536,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,NISHA,NISHA COLOR SURE,NISHA COLOR SURE-1.5 LIGHT BLACK PPH 40 GM CLRNT 20ML,PLPCH,40.000 GM,,BLACK,40.0,GM,0.0,0,False,rejected
2022-03-29,202203,110475925,1648450479901,99763455.0,123,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO/300/GM/PPH,50.0,PPH,300 GM,,1648450479901-golden star soap ind-nepal-hero.png,RECODING,5,1,99763455,129.97153,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO,HERO-PPH 300 GM,PLPCH,300.000 GM,,,300.0,GM,50.0,1,True,high
2022-03-29,202203,123582683,1648474006445,99763458.0,121,HEALTHY LIVING NEPAL PVT.LTD,GANO TOOTHPASTE,GANO TOOTHPASTE\100\GM,290.0,TUBE,100GM,New SKU,1648474006445-healthy living nepal pvt-ltd-gano toothpaste.png,RECODING,5,1,92722198,136.31375,121,TOOTH PASTE-NP,TOOTH PASTE,CREAM,ANMOL JADIBUTI LTD - NEPAL,SUNAULO,SUNAULO HERBAL TOOTHPASTE,SUNAULO HERBAL TOOTHPASTE-TUB 150 GMS,TUBE,150.000 GM,,,150.0,GM,0.0,0,False,rejected
2022-03-30,202203,124654335,1648532613697,99763459.0,106,PERFETTI VAN MELLE-INDIA,CHUPA CHUPS SOUR BELT,CHUPA CHUPS SOUR BELT/STRAWBERRY/10GM/PPH/FREE STYLE STICKER,10.0,PPH,10GM,,1648532613697-perfetti van melle-india-chupa chups sour belt.png,RECODING,5,1,99763459,134.79117,106,CONFECTIONERY-NP,JELLY CUBES,JELLY CUBES,PERFETTI VAN MELLE-INDIA,CHUPA CHUPS,CHUPA CHUPS SOUR BELT,CHUPA CHUPS SOUR BELT-STRAWBERRY PPH 10 GM+STYLE STICKR FRE,PLPCH,10.000 GM,STRAWBERRY,,10.0,GM,10.0,1,True,high
2022-03-31,202203,125332808,1648539805583,99763464.0,123,KWALITY CHEM PVT LTD-NEPAL,BISHAL LAUNDRY SOAP,BISHAL LAUNDRY SOAP\259\GM,50.0,PPH,250 GM,New SKU,1648539805583-kwality chem pvt ltd-nepal-bishal laundry soap.png,RECODING,5,1,47735,115.18179,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,GIV,GIV,GIV-EXCOTC BEAUTY DEO SOAP JASMNE PPH 35 GM,PLPCH,35.000 GM,,,35.0,GM,0.0,0,False,rejected
2022-03-30,202203,133736631,1648540457805,99763460.0,123,SAGARMATHA SABUN UDHYOG,OHO A-ONE,OHO 300+5GM,55.0,PPH,300+5GM,,1648540457805-sagarmatha sabun udhyog-oho a-one.png,RECODING,5,1,99762599,188.67319,124,GUTKA,GUTKA,GUTKA,MAHASHAKTI GUTKHA UDHYOG-NEPAL,YUB,YUB PARAG,2.3G GUTKA,PLAST,2.3G,REGULAR,,2.3,GM,5.0,0,False,rejected
2022-04-04,202204,122042169,1648543035959,99763438.0,118,BOTTLERS NEPAL - NEPAL,FANTA APPLE,BOTTLERS NEPAL-FANTA APPLE,40.0,PBT,250ML,,1648543035959-bottlers nepal - nepal-fanta apple.png,RECODING,5,1,99763438,91.312225,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA APPLE,APPLE PET 250 ML,PET,250.000 ML,APPLE,,250.0,ML,40.0,1,True,high
2022-03-30,202203,123751334,1648543035959,99763438.0,118,BOTTLERS NEPAL - NEPAL,FANTA APPLE,BOTTLERS NEPAL-FANTA APPLE,40.0,PBT,250ML,,1648543035959-bottlers nepal - nepal-fanta apple.png,RECODING,5,1,99763438,91.312225,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA APPLE,APPLE PET 250 ML,PET,250.000 ML,APPLE,,250.0,ML,40.0,1,True,high
2022-03-30,202203,123751334,1648543425800,99763540.0,118,BOTTLERS NEPAL - NEPAL,FANTA APPLE,BOTTLERS NEPAL-NEPAL FANTA APPLE,70.0,PBT,500ML,,1648543425800-bottlers nepal - nepal-fanta apple.png,RECODING,5,1,99763540,93.386734,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA APPLE,APPLE PET 500 ML,PET,500.000 ML,APPLE,,500.0,ML,70.0,1,True,high
2022-03-31,202203,130483049,1648617301879,99763463.0,118,PEPSICO INDIA-INDIA,PEPSI,PEPSI/2.25L/PBT,200.0,PBT,2.25L,,1648617301879-pepsico india-india-pepsi.png,RECODING,5,1,47052,163.49417,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,PEPSICO INDIA-INDIA,TROPICANA,TROPICANA,MIXED DELIGHT TPK 1000 ML,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,0.0,0,False,rejected
