t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2023-03-16,202303,2,129024634,22101020014,1678602122099,99764943.0,134,LIFE FOOD & BEVERAGE-NEPAL,KI BU,KI BU\180ML\CAN\COLA ENERGY DRINK ,80.0,CAN,180ML,,1678602122099-life food - beverage-nepal-ki bu#3.png,RECODING,5,1,99764943,84.53874,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,LIFE FOOD & BEVERAGE-NEPAL,KI BU,KI BU COLA,COLA CAN 180 ML,CAN,180.000 ML,COLA,,180.0,ML,80.0,1,True,high
2023-03-13,202303,2,124865093,52202020009,1678602429399,99764934.0,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA/2.25L/PBT/FREE COKE ZERO 250ML,260.0,PBT,2.25L,,1678602429399-bottlers nepal - nepal-coca-cola#3.png,RECODING,5,1,99765354,74.93059,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA,PET 2000 ML+250 ML COCA-COLA FREE,PET,2000.000 ML,COLA,,2000.0,ML,220.0,0,False,rejected
2023-03-16,202303,8,5220210043,522020810043,1678602429399,99764934.0,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA/2.25L/PBT/FREE COKE ZERO 250ML,260.0,PBT,2.25L,,1678602429399-bottlers nepal - nepal-coca-cola#3.png,RECODING,5,1,99765354,74.93059,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA,PET 2000 ML+250 ML COCA-COLA FREE,PET,2000.000 ML,COLA,,2000.0,ML,220.0,0,False,rejected
2023-03-16,202303,2,129024634,22101020014,1678603408386,99764936.0,118,PARLE AGRO PVT LTD-INDIA,APPY FIZZ APPLE,APPY FIZZ\125ML\PBT\APPLE FLAVOUR ,20.0,PBT,125ML,,1678603408386-parle agro pvt ltd-india-appy fizz apple#3.png,RECODING,5,2,99764936,121.47329,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PARLE AGRO PVT LTD-INDIA,APPY,APPY FIZZ APPLE,APPLE PET 125 ML,PET,125.000 ML,APPLE,,125.0,ML,20.0,2,True,high
2023-03-16,202303,2,130667824,22101020011,1678682295674,99764935.0,134,SINGAPORE BEVERAGE-NEPAL,LEMONZAA ,LEMONZA NIMBU PANI\250ML\PBT\NIMBU PANI,50.0,PBT,250ML,,1678682295674-singapore beverage-nepal-lemonzaa #3.png,RECODING,5,3,99764935,107.22961,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,SINGAPORE BEVERAGE-NEPAL,LEMONZAAAAA NIMBU PANI,LEMONZAAAAA NIMBU PANI,LEMON PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,50.0,3,True,high
2023-03-16,202303,2,111744005,12101020034,1678693885551,99764942.0,134,ODAT BEVERAGE PVT LTD-NEPAL,PRAN LITCHI ,PRAN LITCHI DRINK PET-125 ML.,20.0,PET,125 ML.,,1678693885551-odat beverage pvt ltd-nepal-pran litchi #3.png,RECODING,5,2,99764942,110.27302,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,ODAT BEVERAGE PVT LTD-NEPAL,PRAN,PRAN,LITCHI PET 125 ML,PET,125.000 ML,LYCHEE,,125.0,ML,20.0,2,True,high
2023-03-16,202303,3,123131585,12303030032,1678769716481,99764944.0,126,MAA VINDHYAVASINI TOBACCO-IN,MADHU PAN MASALA,MADHU KESHAR MISHRIT PAN MASALA 3GM,10.0,PPH,3GM,,1678769716481-maa vindhyavasini tobacco-in-madhu pan masala#3.png,RECODING,5,2,99764944,54.377464,126,PAAN MASALA,PAAN MASALA,PAAN MASALA,MAA VINDHYAVASINI TOBACCO-IN,MADHU,MADHU,3G PAAN MASALA KESAR MIXED,PLAST,3G,REGULAR,,3.0,GM,6.5,2,True,high
2023-03-16,202303,2,111918525,12101020019,1678776482247,99764941.0,118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE LEMON PET 2.250 ML.RS14.00-OFF,136.0,PET,2.250 ML.,,1678776482247-coca cola company imprtd-imptd-sprite#3.png,RECODING,5,1,99764941,70.68196,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE,PET 2250 ML+RS. 14 OFF,PET,2250.000 ML,LEMON,,2250.0,ML,136.0,1,True,high
2023-03-16,202303,2,111918525,12101020019,1678776693868,99764940.0,118,COCA COLA COMPANY IMPRTD-IMPTD,FANTA ORANGE,FANTA ORANGE PET 2.250 ML.RS. 14.00-OFF,132.0,PET,2.250 ML.,,1678776693868-coca cola company imprtd-imptd-fanta orange#3.png,RECODING,5,1,99764940,74.46997,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,FANTA,FANTA ORANGE,ORANGE PET 2250 ML+RS. 14 OFF,PET,2250.000 ML,ORANGE,,2250.0,ML,136.0,1,True,high
2023-03-16,202303,2,233775810007,23377020007,1678857315164,99764939.0,134,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,MAAZA MANGO\1000ML\PBT\MANGO FLAVOUR ,96.0,PBT,1000ML,,1678857315164-coca cola company imprtd-imptd-maaza#3.png,RECODING,5,1,48589,115.01897,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,MAAZA,MAAZA,MANGO TPK 150 ML,TPK,150.000 ML,MANGO,,150.0,ML,0.0,0,False,rejected
2023-03-16,202303,2,233775810010,23377020002,1678859127148,99764938.0,134,SHREE RAM FOOD PRODUCTS-INDIA ,FRUTOLA,FRUTOLA\100ML\PBT\MANGO ,8.0,PBT,100ML,,1678859127148-shree ram food products-india -frutola#3.png,RECODING,5,1,99764938,118.18002,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SHREE RAM FOOD PRODUCT-INDIA,FRUTOLA,FRUTOLA,MANGO PET 100 ML,PET,100.000 ML,MANGO,,100.0,ML,8.0,1,True,high
2023-03-16,202303,2,122007734,12303020017,1678860610905,99764937.0,118,SINGAPORE BEVERAGE-NEPAL,CLUB SODA,CLUB SODA-PURE SODA EXTRA PUNCH PBT 250ML,40.0,PBT,250ML,,1678860610905-singapore beverage-nepal-club soda#3.png,RECODING,5,1,99764937,69.768875,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,SINGAPORE BEVERAGE-NEPAL,CLUB SODA,CLUB SODA,PURE SODA PET 250 ML EXT PUNCH,PET,250.000 ML,SODA,,250.0,ML,40.0,1,True,high
2023-03-20,202303,3,1210101773,12101030132,1678865880309,99764945.0,105,GORKHA LAHARI PVT.LTD.- NEPAL,WINNER SPECIAL FILTER,WINNER SPECIAL FILTER -SC-20 ST.,84.5,SC,20 ST.,,1678865880309-gorkha lahari pvt-ltd-- nepal-winner special filter#3.png,RECODING,5,1,99764945,77.86229,105,CIGARETTE,,,GORKHA LAHARI PVT.LTD.- NEPAL,WINNER,WINNER SPECIAL FILTER,SC 20'S,SC,20,FULL FLAVOUR,,20.0,NO,84.5,1,True,high
2023-03-16,202303,3,1210102762,12101030215,1678865880309,99764945.0,105,GORKHA LAHARI PVT.LTD.- NEPAL,WINNER SPECIAL FILTER,WINNER SPECIAL FILTER -SC-20 ST.,84.5,SC,20 ST.,,1678865880309-gorkha lahari pvt-ltd-- nepal-winner special filter#3.png,RECODING,5,1,99764945,77.86229,105,CIGARETTE,,,GORKHA LAHARI PVT.LTD.- NEPAL,WINNER,WINNER SPECIAL FILTER,SC 20'S,SC,20,FULL FLAVOUR,,20.0,NO,84.5,1,True,high
2023-03-20,202303,3,1210102746,12101030195,1678951252485,99764944.0,126,MAA VINDHYAVASINI TOBACCO-IN,MADHU,MADHU KESHAR MISTRIT PAN MASALA PLASTIC-3 GM.,6.4,PLASTIC,3 GM.,,1678951252485-maa vindhyavasini tobacco-in-madhu#3.png,RECODING,5,2,99764944,65.57622,126,PAAN MASALA,PAAN MASALA,PAAN MASALA,MAA VINDHYAVASINI TOBACCO-IN,MADHU,MADHU,3G PAAN MASALA KESAR MIXED,PLAST,3G,REGULAR,,3.0,GM,6.5,2,True,high
2023-03-20,202303,3,1210102746,12101030195,1678951614460,99764946.0,127,MAA VINDHYAVASINI TOBACCO-IN,M-1,M-1BRANDED CHEWING TOBACCO PLASTIC-0.25 GM.,0.8,PLASTIC,0.25 GM,,1678951614460-maa vindhyavasini tobacco-in-m-1#3.png,RECODING,5,1,99764946,133.28525,127,ZARDA,ZARDA,ZARDA,MAA VINDHYAVASINI TOBACCO-IN,M-1,M-1,0.25G ZARDA,PLAST,0.25G,REGULAR,,0.25,GM,0.8,1,True,high
2023-03-20,202303,2,122331327,31101020086,1678958594480,99762363.0,134,AGRO THAI FOODS PVT LTD-NEPAL,APPLEXX,APPLEXX\250ML\PBT\RS:45\AGRO THAI FOODS PVT.LTD NEPAL,45.0,PBT,250ML,,1678958594480-agro thai foods pvt ltd-nepal-applexx#3.png,CROSS CODING,2,1,99762363,146.64249,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,AGRO THAI FOODS PVT LTD-NEPAL,APPLEXX,APPLEXX,APPLE PET 250 ML,PET,250.000 ML,APPLE,,250.0,ML,35.0,1,True,high
2023-03-20,202303,2,122331327,31101020086,1678958831048,99764949.0,134,AGRO THAI FOODS PVT.LTD-NEPAL,CRANBERRY,CRANBERRY\250ML\PBT\RS:50\AGRO THAI FOODS PVT.LTD NEPA,50.0,PBT,250ML,,1678958831048-agro thai foods pvt-ltd-nepal-cranberry#3.png,RECODING,5,1,99764949,131.58951,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,AGRO THAI FOODS PVT LTD-NEPAL,CRANBERRY,CRANBERRY,CRANBERRY PET 250 ML,PET,250.000 ML,CRANBERRY,,250.0,ML,50.0,1,True,high
2023-03-21,202303,2,133582005,31306020009,1679027053459,99764942.0,134,ODAT BEVERAGE PVT LTD-NEPAL,PRAN LITCHI,PRAN LITCHI DRINK/125ML/PET/ODAT BEVERAGE PVT LTD-NEPAL,20.0,125ML,PET,,1679027053459-odat beverage pvt ltd-nepal-pran litchi#3.png,RECODING,5,2,99764942,107.95575,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,ODAT BEVERAGE PVT LTD-NEPAL,PRAN,PRAN,LITCHI PET 125 ML,PET,125.000 ML,LYCHEE,,125.0,ML,20.0,2,True,high
2023-03-20,202303,2,126709011,31101020072,1679029884953,99764953.0,134,NESTLE INDIA LTD. - INDIA,NESCAFE CHOCO MOCHA,NESCAFE CHOCO MOCHA\18ML\TPK\RS:90\NESTLE INDIA,75.0,TPK,180ML,,1679029884953-nestle india ltd- - india-nescafe choco mocha#3.png,RECODING,5,1,99764953,120.15964,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,NESTLE INDIA LTD. - INDIA,NESCAFE,NESCAFE CHOCO MOCHA,CHOCO MOCHA TPK 180 ML,TPK,180.000 ML,CHOCOLATE,,180.0,ML,90.0,1,True,high
2023-03-20,202303,2,128702441,12201020028,1679036243895,99764948.0,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-CANTALOUPE DRINK PET 320ML,140.0,PET,320ML,,1679036243895-singapore beverage-nepal-fruit gems#3.png,RECODING,5,1,99764948,77.60504,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS,CANTALOUPE PET 320 ML,PET,320.000 ML,CANTALOUPE,,320.0,ML,140.0,1,True,high
2023-03-20,202303,3,123094992,12303030007,1679047537971,99764947.0,125,GOURANGA SARKAR INDIA,BABA,BLT BABA KHAINI PPH 10GM,4.8,PPH,10GM,,1679047537971-gouranga sarkar india-baba#3.png,RECODING,5,1,99764947,61.044926,125,KHAINI,KHAINI,KHAINI,GOURANGA SARKAR-INDIA,BABA,BABA,10G KHAINI,PLAST,10G,REGULAR,,10.0,GM,5.0,1,True,high
2023-03-20,202303,2,122150710,12303020015,1679119063008,99764950.0,134,AMRAPALI BEVERAGE-NEPAL,ROAR LION,ROAR LION ENERGY DRINK TPK 200ML,50.0,TPK,200ML,,1679119063008-amrapali beverage-nepal-roar lion#3.png,RECODING,5,1,99764950,71.978516,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,AMRAPALI BEVERAGE-NEPAL,ROAR LION,ROAR LION,TPK 200 ML,TPK,200.000 ML,,,200.0,ML,50.0,1,True,high
2023-03-20,202303,2,122585143,12303020032,1679119063008,99764950.0,134,AMRAPALI BEVERAGE-NEPAL,ROAR LION,ROAR LION ENERGY DRINK TPK 200ML,50.0,TPK,200ML,,1679119063008-amrapali beverage-nepal-roar lion#3.png,RECODING,5,1,99764950,71.978516,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,AMRAPALI BEVERAGE-NEPAL,ROAR LION,ROAR LION,TPK 200 ML,TPK,200.000 ML,,,200.0,ML,50.0,1,True,high
2023-03-20,202303,2,122150710,12303020015,1679124843142,99764931.0,134,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS-MANGO PBT 320ML,140.0,PBT,320ML,,1679124843142-singapore beverage-nepal-fruit gems#3.png,RECODING,5,1,99764931,96.7476,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS,MANGO PET 320 ML,PET,320.000 ML,MANGO,,320.0,ML,140.0,1,True,high
2023-03-21,202303,2,117158265,11302020009,1679196703975,99764955.0,134,OM KRISHNA FOOD & BEVERAGE (P) LTD,JABDI JAL,JABDI JAL,25.0,PET,1LTR,,1679196703975-om krishna food - beverage -p- ltd-jabdi jal#3.png,RECODING,5,1,99764955,177.0049,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,OM KRISHNA FOOD & BEVERAGE-NEPAL,JABDI JAL,JABDI JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
2023-03-21,202303,2,117163163,11302020002,1679197379437,99764474.0,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,FIZZY MANIA,FIZZY MANIA APPLE PET 250ML,50.0,PET,250ML,,1679197379437-hygen packs nepal pvt ltd-nepal-fizzy mania#3.png,CROSS CODING,2,1,99764474,100.62526,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,FIZZY,FIZZY MANIA,APPLE PET 250 ML,PET,250.000 ML,APPLE,,250.0,ML,45.0,1,True,high
2023-03-20,202303,2,124643591,31101020101,1679204839504,99764951.0,134,DHITAL NATURAL WATER UDYG-NPL,Q NATURAL DRINKING WATER ,Q NATURAL DRINKING WATER PBT 1LTR,25.0,PBT,1L,,1679204839504-dhital natural water udyg-npl-q natural drinking water #3.png,RECODING,5,1,99764951,138.48013,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,DHITAL NATURAL WATER UDYG-NPL,Q,Q,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
2023-03-20,202303,2,112273751,21102020025,1679209394275,99762747.0,134,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY CRAZY LEMON/PBT 250 ML,45.0,PBT,250 ML,,1679209394275-agro thai foods pvt ltd-nepal-iceey#3.png,CROSS CODING,2,2,99762747,120.131516,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY CRAZY LEMONA,PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,40.0,2,True,high
2023-03-20,202303,2,128786076,52203020007,1679209811121,99764952.0,134,DUWAL BROTHERS-NEPAL,RED BALL,RED BALL ENERGY DRINK/250ML/CAN,120.0,CAN,250ML ,,1679209811121-duwal brothers-nepal-red ball#3.png,RECODING,5,1,99764952,77.34325,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,DUWAL BROTHERS-NEPAL,RED BALL,RED BALL,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0,1,True,high
2023-03-20,202303,2,128811177,52203020008,1679213565583,99764954.0,134,SHAKUNTLA INDUSTRIES INDIA ,A-STAR,A-STAR/MANGO/200ML/TPK,32.0,TPK,200ML ,,1679213565583-shakuntla industries india -a-star#3.png,RECODING,5,1,99764954,129.35365,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SHAKUNTLA INDUSTRIES-INDIA,A-STAR MANGO,A-STAR MANGO,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,32.0,1,True,high
2023-03-23,202303,2,121211810080,12121020003,1679303091219,99764959.0,118,VENTURA BOTTLERS PVT LTD-NEPAL,MIGHTY RAIN,MIGHTY RAIN CITRUS BOOST PBT 2.25L,255.0,PBT,2.25L,,1679303091219-ventura bottlers pvt ltd-nepal-mighty rain#3.png,RECODING,5,1,99764959,115.459335,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VENTURA BOTTLERS PVT LTD-NEPAL,MIGHTY RAIN,MIGHTY RAIN,PET 2250 ML,PET,2250.000 ML,LEMON,,2250.0,ML,255.0,1,True,high
2023-03-23,202303,2,121262210030,12126020004,1679379172346,99764958.0,134,DIBYASWORI JAL UDHYOG-NEPAL,DIBYA AQUA,DIBYA AQUA PBT 1000ML,10.0,PBT,500ML,,1679379172346-dibyaswori jal udhyog-nepal-dibya aqua#3.png,RECODING,5,1,99764958,143.72537,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,DIBYASWORI JAL UDHYOG-NEPAL,DIBYA AQUA,DIBYA AQUA,PET 500 ML,PET,500.000 ML,,,500.0,ML,10.0,1,True,high
2023-03-23,202303,2,128881770,21202020004,1679386399291,99764960.0,134,MOTHERLAND AGRICULTURE INDUSTRIES PVT.LTD NEPAL,OUR CHOICE,OUR CHOUCE\1000ML\PBT\MINERAL WATER ,18.0,PBT,1000ML,,1679386399291-motherland agriculture industries pvt-ltd nepal-our choice#3.png,RECODING,5,1,40121097,161.58408,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,PHULCHOWKI MINERAL WATER-NEPAL,PM,PM,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0,0,False,rejected
2023-03-23,202303,2,130284928,21202020021,1679455025385,99764956.0,134,INTER DRINKS CO. LTD.-THAILAND,C LIGHT,C LIGHT GUAVA\240ML\CAN\GUAVA,100.0,CAN,240ML,,1679455025385-inter drinks co- ltd--thailand-c light#3.png,RECODING,5,1,99764956,91.679245,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,INTER DRINKS CO. LTD.-THAILAND,C LIGHT,C LIGHT,GUAVA CAN 240 ML,CAN,240.000 ML,GUAVA,,240.0,ML,100.0,1,True,high
2023-03-23,202303,2,324252310012,32425020003,1679466885224,99764957.0,134,CHAUDHARY GROUP - NEPAL,RIO,RIO JUCILO MANGO PAPAYA\200ML\TPK\RS:25\CHAUDHARY GROUP NEPAL,25.0,TPK,200ML,New SKU,1679466885224-chaudhary group - nepal-rio#3.png,RECODING,5,1,99764957,104.05759,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,CHAUDHARY GROUP - NEPAL,RIO,RIO JUCILO,MANGO PAPAYA TPK 180 ML+20 ML FREE,TPK,180.000 ML,MANGO & PAPAYA,,200.0,ML,25.0,1,True,high
2023-03-24,202303,2,132803597,31303020004,1679558553596,99764961.0,134,SINGAPORE BEVERAGE-NEPAL,NATURALS,NATURALS-ORANGE DRINK CAN250ML,100.0,CAN,250ML,Any other reason,1679558553596-singapore beverage-nepal-naturals#3.png,RECODING,5,1,99764961,85.04909,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,NATURALS,NATURALS,ORANGE CAN 250 ML,CAN,250.000 ML,ORANGE,,250.0,ML,100.0,1,True,high
2023-03-24,202303,2,132803597,31303020004,1679558608428,99764962.0,134,SINGAPORE BEVERAGE-NEPAL,NATURALS,NATURALS PINEAPPLE DRINK CAN 250ML,100.0,CAN,250ML,Any other reason,1679558608428-singapore beverage-nepal-naturals#3.png,RECODING,5,1,99764962,76.8896,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SINGAPORE BEVERAGE-NEPAL,NATURALS,NATURALS,PINEAPPLE CAN 250 ML,CAN,250.000 ML,PINEAPPLE,,250.0,ML,100.0,1,True,high
2023-03-24,202303,2,132803597,31303020004,1679559063545,99764935.0,134,SINGAPORE BEVERAGE-NEPAL,LEMONZAAAAA,LEMONZAAAA NIMBU PANI PBT250ML ,50.0,PBT,250LM,Any other reason,1679559063545-singapore beverage-nepal-lemonzaaaaa#3.png,RECODING,5,3,99764935,98.28728,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,SINGAPORE BEVERAGE-NEPAL,LEMONZAAAAA NIMBU PANI,LEMONZAAAAA NIMBU PANI,LEMON PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,50.0,3,True,high
