t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
22/02/2024,202402,3,3110105351,31101030487,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5,1,99765139,91.62238,105,CIGARETTE,,,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA,GORKHA FILTER,HL 20'S,HL,20,FULL FLAVOUR,,20.0,NO,113.5,1,True,high
12/02/2024,202402,3,3110105371,31101030517,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5,1,99765139,91.62238,105,CIGARETTE,,,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA,GORKHA FILTER,HL 20'S,HL,20,FULL FLAVOUR,,20.0,NO,113.5,1,True,high
15/02/2024,202402,3,3110105379,31101030526,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5,1,99765139,91.62238,105,CIGARETTE,,,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA,GORKHA FILTER,HL 20'S,HL,20,FULL FLAVOUR,,20.0,NO,113.5,1,True,high
12/02/2024,202402,3,3110105384,31101030533,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5,1,99765139,91.62238,105,CIGARETTE,,,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA,GORKHA FILTER,HL 20'S,HL,20,FULL FLAVOUR,,20.0,NO,113.5,1,True,high
22/02/2024,202402,3,3110105394,31101030550,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5,1,99765139,91.62238,105,CIGARETTE,,,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA,GORKHA FILTER,HL 20'S,HL,20,FULL FLAVOUR,,20.0,NO,113.5,1,True,high
12/02/2024,202402,3,3110105424,31101030585,1707284235245,99765139,105,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA FILTER,GORKHA FILTER RSFT HL 20NOS,113.5,20NOS,HL,,1707284235245-gorkha lahari pvt-ltd-- nepal-gorkha filter#3.png,RECODING,5,1,99765139,91.62238,105,CIGARETTE,,,GORKHA LAHARI PVT.LTD.- NEPAL,GORKHA,GORKHA FILTER,HL 20'S,HL,20,FULL FLAVOUR,,20.0,NO,113.5,1,True,high
12/02/2024,202402,3,1210100079,12101030022,1707378821600,99765137,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER ,20.0,17 GM.,PPH,,1707378821600-radha krishna products-paduka super power#3.png,RECODING,5,2,99765137,116.439865,125,KHAINI,KHAINI,KHAINI,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA SUPER POWER,7G KHAINI,PLAST,7G,REGULAR,,7.0,GM,20.0,2,True,high
12/02/2024,202402,3,1210102147,12101030220,1707378821600,99765137,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER ,20.0,17 GM.,PPH,Any other reason,,RECODING,5,2,99765137,116.439865,125,KHAINI,KHAINI,KHAINI,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA SUPER POWER,7G KHAINI,PLAST,7G,REGULAR,,7.0,GM,20.0,2,True,high
12/02/2024,202402,3,1210102642,12101030099,1707378821600,99765137,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER ,20.0,17 GM.,PPH,,,RECODING,5,2,99765137,116.439865,125,KHAINI,KHAINI,KHAINI,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA SUPER POWER,7G KHAINI,PLAST,7G,REGULAR,,7.0,GM,20.0,2,True,high
26/02/2024,202402,2,128959129,12201020016,1707464391585,99765101,134,MANAKAMANA FRUIT & BEVERAGE PVT LTD NEPAL,NIMBU FRESH,NIMBU FRESH CARBONATED PET 500ML,80.0,500ML,PET,,1707464391585-manakamana fruit - beverage pvt ltd nepal-nimbu fresh#3.png,CROSS CODING,2,3,99765101,123.84642,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH,LEMON PET 500 ML,PET,500.000 ML,LEMON,,500.0,ML,80.0,3,True,high
26/02/2024,202402,2,117158265,11302020009,1707805740298,99765149,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO POMEGRANATE CAN 250ML,100.0,250ML,CAN,,1707805740298-maruti dairy product-nepal-gopala fresho#3.png,RECODING,5,1,99765149,94.23224,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO,POMEGRANATE CAN 250 ML,CAN,250.000 ML,POMEGRANATE,,250.0,ML,100.0,1,True,high
15/02/2024,202402,2,122331327,31101020086,1707894442719,99763006,134,RELIABLE FOODS & BEVERAGES PVT LTD-NP,RED BLUE,RED BLUE ENERGY DRINK\CAN\250ML\RS:175\RELIABLE FOOD&BEVRAGE PVT.LTD  NEPAL,175.0,250ML,CAN,New SKU,1707894442719-reliable foods - beverages pvt ltd-np-red blue#3.png,CROSS CODING,2,1,99763006,94.62831,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,RELIABLE FOODS & BEVERAGES PVT LTD-NP,RED BLUE,RED BLUE,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0,1,True,high
22/02/2024,202402,2,130102897,21401020027,1708064811296,99765143,134,TRIVENI FOOD & BEVERAGE-NP,BLOON,BLOON/LITCHI DRINK/PBT/135ML/RS20,20.0,135 ML,PBT,,1708064811296-triveni food - beverage-np-bloon#3.png,RECODING,5,3,99765143,154.13437,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,TRIVENI FOOD & BEVERAGE-NP,BLOOM,BLOOM,LITCHI PET 135 ML,PET,135.000 ML,LYCHEE,,135.0,ML,20.0,3,True,high
22/02/2024,202402,2,129022271,21401020020,1708067569241,99765147,134,MAA NASIKA BEVERAGE-NEPAL,MAA,MAA/JAR/20000ML/RS50,50.0,20000ML,JAR,,1708067569241-maa nasika beverage-nepal-maa#3.png,RECODING,5,1,99765147,121.22201,118,SOFT DRINKS-NP,BULK WATER,BULK WATER,MAA NASIKA BEVERAGE-NEPAL,MAA,MAA,JAR 20000 ML,JAR,20000.000 ML,,,20000.0,ML,50.0,1,True,high
27/02/2024,202402,2,121212210068,12121020004,1708147619680,99765150,134,TRIVENI FOOD & BEVERAGE-NP,LEELI,LEELI LITCHI DRINK 135ML,20.0,135ML,PBT,,1708147619680-triveni food - beverage-np-leeli#3.png,RECODING,5,1,99765150,119.58388,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,TRIVENI FOOD & BEVERAGE-NP,LEELI,LEELI,LITCHI PET 135 ML,PET,135.000 ML,LYCHEE,,135.0,ML,20.0,1,True,high
22/02/2024,202402,2,128587427,52203020002,1708233659422,99765145,134,ALINA WATER INDUSTRIES NEPAL ,AQUA AC,AQUA AC/1000ML/PBT/RS25/ALINA WATER INDUSTRIES NEPAL ,25.0,1000ML ,PBT,,1708233659422-alina water industries nepal -aqua ac#3.png,RECODING,5,1,99765145,162.48116,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,ALINA WATER INDUSTRIES-NEPAL,AQUA AC,AQUA AC,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
22/02/2024,202402,2,128879661,21401020024,1708236443644,99765141,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE-ORANGE-FREE 250 ML PET BOTTLE FANTA,270.0,2250ML,PBT,,1708236443644-bottlers nepal - nepal-fanta orange#3.png,RECODING,5,1,99765141,71.32183,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA ORANGE,FANTA ORANGE PET 2250 ML+250 ML FANTA FREE,PET,2250.000 ML,ORANGE,,2250.0,ML,270.0,1,True,high
22/02/2024,202402,2,128879661,21401020024,1708236608421,99765140,118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-PET 2250 ML/FREE 250 ML OF PET SPRITE,270.0,2250ML,PBT,,1708236608421-bottlers nepal - nepal-sprite#3.png,RECODING,5,1,99765140,67.11869,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE,SPRITE PET 2250 ML+250 ML SPRITE FREE,PET,2250.000 ML,LEMON,,2250.0,ML,270.0,1,True,high
22/02/2024,202402,2,111344715,21102020053,1708241427701,99765146,134,AQUA GODAWARI BEVERAGE-NP,AQUA POWER,AQUA POWER/JAR/19000ML/RS50,50.0,19000ML,JAR,,1708241427701-aqua godawari beverage-np-aqua power#3.png,RECODING,5,1,99765146,105.12187,118,SOFT DRINKS-NP,BULK WATER,BULK WATER,AQUA GODAWARI BEVERAGE-NP,AQUA POWER,AQUA POWER,JAR 19000 ML,JAR,19000.000 ML,,,19000.0,ML,50.0,1,True,high
22/02/2024,202402,2,117672861,51302020005,1708246846413,99765140,118,BOTTLERS NEPAL - NEPAL,SPRITE ,SPRITE/2.25ML/PBT/BOTTLERS NEPAL LIMITED/PBT 250ML SPRITE FREE,270.0,2.25ML,PBT,,,RECODING,5,1,99765140,96.33882,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE,SPRITE PET 2250 ML+250 ML SPRITE FREE,PET,2250.000 ML,LEMON,,2250.0,ML,270.0,1,True,high
22/02/2024,202402,2,128725214,52203020013,1708246846413,99765140,118,BOTTLERS NEPAL - NEPAL,SPRITE ,SPRITE/2.25ML/PBT/BOTTLERS NEPAL LIMITED/PBT 250ML SPRITE FREE,270.0,2.25ML,PBT,,1708246846413-bottlers nepal - nepal-sprite #3.png,RECODING,5,1,99765140,96.33882,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE,SPRITE PET 2250 ML+250 ML SPRITE FREE,PET,2250.000 ML,LEMON,,2250.0,ML,270.0,1,True,high
22/02/2024,202402,2,126914775,31101020022,1708252020275,99765142,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE\1500ML\PBT\RS:190\BOTTLERS NEPAL,190.0,1500ML,PBT,,1708252020275-bottlers nepal - nepal-fanta orange#3.png,RECODING,5,1,99765142,103.175446,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA ORANGE,FANTA ORANGE PET 1500 ML+250 ML FANTA FREE,PET,1500.000 ML,ORANGE,,1500.0,ML,190.0,1,True,high
22/02/2024,202402,2,113111790,52204020012,1708326980979,99765144,134,AMAR DRINKING WATER & BEVRG-NP,AQUA AMAR,AQUA AMAR/20 LITR/PBT,70.0,20 LTR,PBT,New SKU,1708326980979-amar drinking water - bevrg-np-aqua amar#3.png,RECODING,5,1,99765144,146.63506,118,SOFT DRINKS-NP,BULK WATER,BULK WATER,AMAR DRINKING WATER & BEVRG-NP,AQUA AMAR,AQUA AMAR,JAR 20000 ML,JAR,20000.000 ML,,,20000.0,ML,70.0,1,True,high
26/02/2024,202402,2,121835993,12303020026,1708509467053,99765132,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA PBT 2250ML FREE 250ML PBT COCA COLA,270.0,2250ML,PBT,,1708509467053-bottlers nepal - nepal-coca-cola#3.png,CROSS CODING,2,1,99765132,75.02962,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA,COCA-COLA PET 2250 ML+250 ML COCA-COLA FREE,PET,2250.000 ML,COLA,,2250.0,ML,270.0,1,True,high
26/02/2024,202402,2,111481610,21102020055,1708584765315,99765141,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA/PBT/2250ML/FREE FANTA ORANGE 250ML/RS 270 ,270.0,2250ML,PBT,,1708584765315-bottlers nepal - nepal-fanta orange#3.png,RECODING,5,1,99765141,86.141846,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA ORANGE,FANTA ORANGE PET 2250 ML+250 ML FANTA FREE,PET,2250.000 ML,ORANGE,,2250.0,ML,270.0,1,True,high
26/02/2024,202402,2,112331058,21102020041,1708584765315,99765141,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA/PBT/2250ML/FREE FANTA ORANGE 250ML/RS 270 ,270.0,2250ML,PBT,,,RECODING,5,1,99765141,86.141846,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA ORANGE,FANTA ORANGE PET 2250 ML+250 ML FANTA FREE,PET,2250.000 ML,ORANGE,,2250.0,ML,270.0,1,True,high
27/02/2024,202402,2,527374310009,52737020001,1708677105048,99765151,134,NAWAYUG PROCESSED DRINKING WATER INDUSTRIES NEPAL ,DOGADAKEDAR,DOGADAKEDAR/1000ML/PBT,25.0,1000ML ,PBT,New Category,1708677105048-nawayug processed drinking water industries nepal -dogadakedar#3.png,RECODING,5,1,99765151,143.32112,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,NAWAYUG PROCESSED DRINKING WATER-NP,DOGADAKEDAR,DOGADAKEDAR,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
26/02/2024,202402,2,128877778,12201020015,1708684675065,99765142,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE-ORANGE PET 1500ML FREE PET 250ML,190.0,1500ML,PET,,1708684675065-bottlers nepal - nepal-fanta orange#3.png,RECODING,5,1,99765142,76.25911,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA ORANGE,FANTA ORANGE PET 1500 ML+250 ML FANTA FREE,PET,1500.000 ML,ORANGE,,1500.0,ML,190.0,1,True,high
26/02/2024,202402,2,129371071,12201020006,1708684675065,99765142,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE-ORANGE PET 1500ML FREE PET 250ML,190.0,1500ML,PET,,,RECODING,5,1,99765142,76.25911,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA ORANGE,FANTA ORANGE PET 1500 ML+250 ML FANTA FREE,PET,1500.000 ML,ORANGE,,1500.0,ML,190.0,1,True,high
26/02/2024,202402,2,111719660,12101020010,1708686547762,99765148,134,RADHA KRISHNA FOOD & BEVERAGE PVT.LTD. NEPAL,SARAS,SARAS PROCESSED DRINKING WATER  PBT 500ML,15.0,500 ML.,PBT,,1708686547762-radha krishna food - beverage pvt-ltd- nepal-saras#3.png,RECODING,5,2,99765148,144.61865,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,RADHA KRISHNA FOOD & BEVERAGE-NP,SARAS,SARAS,PET 500 ML,PET,500.000 ML,,,500.0,ML,15.0,2,True,high
27/02/2024,202402,2,516753710207,51675020002,1708747968927,99765142,118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE/1500ML/PBT/250ML FANTA FREE,190.0,1500ML ,PBT,,1708747968927-bottlers nepal - nepal-fanta orange#3.png,RECODING,5,1,99765142,82.21634,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,FANTA,FANTA ORANGE,FANTA ORANGE PET 1500 ML+250 ML FANTA FREE,PET,1500.000 ML,ORANGE,,1500.0,ML,190.0,1,True,high
26/02/2024,202402,2,128877778,12201020015,1708780074556,99765140,118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-SPRITE PET 2250 ML+PET 250ML SPRITE FREE,270.0,2250ML,PET,,1708780074556-bottlers nepal - nepal-sprite#3.png,RECODING,5,1,99765140,63.871574,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE,SPRITE PET 2250 ML+250 ML SPRITE FREE,PET,2250.000 ML,LEMON,,2250.0,ML,270.0,1,True,high
28/02/2024,202402,2,324121510013,32412020020,1709108060924,99765152,134,REAL DRINKING WATER INDUSTRY NEPAL ,ALPHA ZONE,ALPHA ZONE PET 1 LTR,25.0,1 LTR,PBT,,1709108060924-real drinking water industry nepal -alpha zone#3.png,RECODING,5,1,99765152,112.66817,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,REAL DRINKING WATER INDUSTRY-NEPAL,ALPHA ZONE,ALPHA ZONE,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
