t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
2023-06-25,202306,2,425723810111,42572020005,1686064133681,99762349,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO/CG FOODS /JUICE/TPK180+20ML EXTRA/RS25,25,RS25,TPK,Sales Deviation is OK,,CROSS CODING,2,2,99762349,166.4537,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,CHAUDHARY GROUP - NEPAL,RIO,RIO JUICE & GLUCOSE,MANGO TPK 180 ML+20 ML FREE,TPK,180.000 ML,MANGO,,200.0,ML,25.0,2,True,high
2023-06-25,202306,2,425724410118,42572020001,1686064133681,99762349,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO/CG FOODS /JUICE/TPK180+20ML EXTRA/RS25,25,RS25,TPK,Sales Deviation is OK,,CROSS CODING,2,2,99762349,166.4537,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,CHAUDHARY GROUP - NEPAL,RIO,RIO JUICE & GLUCOSE,MANGO TPK 180 ML+20 ML FREE,TPK,180.000 ML,MANGO,,200.0,ML,25.0,2,True,high
2023-06-12,202306,2,111509030,12101020021,1686109155842,99765045,134,SUNSARI FOOD & BEVERAGE UDHYOG NEPAL,AQUA DIAMOND,AQUA DIAMOND PROCESSED DRINKING WATER - PBT 1000 ML.SUNSARI FOOD & BEVERAGE UDHYOD NEPAL,20,1000 ML.,PBT,Sales Deviation is OK,1686109155842-sunsari food - beverage udhyog nepal-aqua diamond#3.png,RECODING,5,1,99765045,129.6586,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,SUNSARI FOOD & BEVERAGE UDHYOG-NP,AQUA DIAMOND,AQUA DIAMOND,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,1,True,high
2023-06-12,202306,2,126758637,32201020029,1686115934891,99764474,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,FIZZY MANIA,FIZZY MANIA/PBT/250ML/50/APPLE JUICE/HYGEN PACKS NEPAL PVT LTD-NEPAL,50,250ML,PBT,,1686115934891-hygen packs nepal pvt ltd-nepal-fizzy mania#3.png,CROSS CODING,2,1,99764474,102.905525,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,FIZZY,FIZZY MANIA,APPLE PET 250 ML,PET,250.000 ML,APPLE,,250.0,ML,45.0,1,True,high
2023-06-12,202306,2,129173662,32201020018,1686195784188,99765044,134,NEPAL SOFT DRINKS UDHYOG-NEPAL,SWAAD LITCHI DRINK,SWAAD LITCHI DRINK/PBT/125ML+25ML/RS20/NEPAL SOFT DRINKS UDHYOG-NEPAL,20,125ML+25ML,PBT,,1686195784188-nepal soft drinks udhyog-nepal-swaad litchi drink#3.png,RECODING,5,1,99765044,98.29229,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,NEPAL SOFT DRINKS UDHYOG-NEPAL,SWAAD,SWAAD LITCHI DRINK,LITCHI PET 125 ML+25 ML FREE,PET,125.000 ML,LYCHEE,,150.0,ML,20.0,1,True,high
2023-06-12,202306,3,3110101957,31101030486,1686297313972,DELETE,125,PUJA TOBACCO PACKING INDUSTRIES,TAJA ,TAJA SUPER POWER\8GM\PPH\RS:20\PUJA TOBACCO PACKING INDUSTRY NEPAL,20,8GM,PPH,Sales Deviation is OK,1686297313972-puja tobacco packing industries-taja #3.png,DELETE THE ITEM,1,1,99765088,141.87378,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,TAZA SUPER POWER,TAZA SUPER POWER,8G KHAINI,PLAST,8G,REGULAR,,8.0,GM,20.0,0,False,rejected
2023-06-13,202306,3,3110102779,31101030400,1686297313972,DELETE,125,PUJA TOBACCO PACKING INDUSTRIES,TAJA ,TAJA SUPER POWER\8GM\PPH\RS:20\PUJA TOBACCO PACKING INDUSTRY NEPAL,20,8GM,PPH,Sales Deviation is OK,,DELETE THE ITEM,1,1,99765088,141.87378,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,TAZA SUPER POWER,TAZA SUPER POWER,8G KHAINI,PLAST,8G,REGULAR,,8.0,GM,20.0,0,False,rejected
2023-06-13,202306,2,130258571,52303020007,1686536158723,99765047,118,CAVA FOODS & BEVERAGES-INDIA,CAVA ORANGE ,CAVA ORANGE/250ML/PBT,20,250ML ,PBT,Sales Deviation is OK,1686536158723-cava foods - beverages-india-cava orange #3.png,RECODING,5,1,99765047,77.73941,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,CAVA FOODS & BEVERAGES-INDIA ,CAVA,CAVA ORANGE,PET 250 ML,PET,250.000 ML,ORANGE,,250.0,ML,20.0,1,True,high
2023-06-14,202306,2,130675914,31101020077,1686640105866,99765050,134,POKHARA NATURAL FOODS & BEVERAGE PVT LTD ,GLAZE,GLAZE PBT 1 LTR,25,1 L,PBT ,,1686640105866-pokhara natural foods - beverage pvt ltd -glaze#3.png,RECODING,5,2,99765050,176.08572,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,POKHARA NATURAL FOOD & BEVERAGE-NP,GLAZE,GLAZE,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,2,True,high
2023-06-14,202306,2,130675914,31101020077,1686640539821,99765049,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER-ORANGE PBT 320ML,150,320ML,PBT ,,1686640539821-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765049,142.5875,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,ORANGE PET 320 ML,PET,320.000 ML,ORANGE,,320.0,ML,150.0,1,True,high
2023-06-25,202306,2,132803597,31303020004,1686640539821,99765049,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER-ORANGE PBT 320ML,150,320ML,PBT ,,1686640539821-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765049,142.5875,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,ORANGE PET 320 ML,PET,320.000 ML,ORANGE,,320.0,ML,150.0,1,True,high
2023-06-14,202306,2,130675914,31101020077,1686640736592,99765048,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER-RED APPLE PBT 320ML,150,320ML,PBT ,,1686640736592-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765048,137.23416,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,RED APPLE PET 320 ML,PET,320.000 ML,APPLE,,320.0,ML,150.0,1,True,high
2023-06-25,202306,2,132803597,31303020004,1686640736592,99765048,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER-RED APPLE PBT 320ML,150,320ML,PBT ,,1686640736592-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765048,137.23416,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,RED APPLE PET 320 ML,PET,320.000 ML,APPLE,,320.0,ML,150.0,1,True,high
2023-06-14,202306,2,232113810229,23211020002,1686646921734,99765051,134,GAUSHALA BISLERY COMPANY P.LTD NEPAL,BISLERY,BISLERY\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1686646921734-gaushala bislery company p-ltd nepal-bislery#3.png,RECODING,5,1,99765051,133.77863,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,GAUSHALA BISLERY COMPANY P. LTD-NEPAL,GAUSHALA BISLERY,GAUSHALA BISLERY,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
2023-06-25,202306,2,128877778,12201020015,1686655887416,99765067,134,DIBYASWORI JAL UDHYOG-NEPAL,BALLA,BALLA,20,1LTR,PET,Sales Deviation is OK,1686655887416-dibyaswori jal udhyog-nepal-balla#3.png,RECODING,5,1,99765368,219.32458,124,GUTKA,GUTKA,GUTKA,BALAJI UDHYOG PVT LTD-NEPAL,TUKKA,TUKKA,2.14G GUTKA,PLAST,2.14G,REGULAR,,2.14,GM,5.0,0,False,rejected
2023-06-16,202306,2,435785210006,43578020004,1686813648197,99765054,118,DYNAMIC WATER & BEVERAGE-NPL,DEMAND FUN,DEMAND FUN/DYNAMIC WATER/PET250ML/RS35,35,RS 35,PET,Sales Deviation is OK,1686813648197-dynamic water - beverage-npl-demand fun#3.png,RECODING,5,1,99765054,110.37883,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,DYNAMIC WATER & BEVERAGE-NPL,DEMAND,DEMAND FUN,ORANGE PET 250 ML,PET,250.000 ML,ORANGE,,250.0,ML,35.0,1,True,high
2023-06-16,202306,2,124650089,31101020099,1686815742965,99765052,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER-LYCHEE PET 320ML,150,320ML,PET,,1686815742965-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765052,123.64699,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,LYCHEE PET 320 ML,PET,320.000 ML,LYCHEE,,320.0,ML,150.0,1,True,high
2023-06-25,202306,2,130911248,31101020091,1686815742965,99765052,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER-LYCHEE PET 320ML,150,320ML,PET,,1686815742965-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765052,123.64699,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,LYCHEE PET 320 ML,PET,320.000 ML,LYCHEE,,320.0,ML,150.0,1,True,high
2023-06-25,202306,2,132803597,31303020004,1686815742965,99765052,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER-LYCHEE PET 320ML,150,320ML,PET,,1686815742965-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765052,123.64699,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,LYCHEE PET 320 ML,PET,320.000 ML,LYCHEE,,320.0,ML,150.0,1,True,high
2023-06-16,202306,2,124650089,31101020099,1686816973421,99765053,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER-CANTALOUPE PET 320ML,150,320ML,PET,,1686816973421-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765053,124.71614,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,CANTALOUPE PET 320 ML,PET,320.000 ML,CANTALOUPE,,320.0,ML,150.0,1,True,high
2023-06-25,202306,2,114622103,21102020006,1686898105345,99765058,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA WILD ENERGY DRINK,MANIA WILD ENERGY DRINK/80ML EXTRA/CAN/250ML/,150,250ML+80ML,CAN,,1686898105345-hygen packs nepal pvt ltd-nepal-mania wild energy drink#3.png,RECODING,5,1,99765058,68.76356,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA,MANIA WILD,CAN 250 ML+80 ML EXTRA,CAN,250.000 ML,,,330.0,ML,150.0,1,True,high
2023-06-25,202306,3,3110102993,31101030463,1686898196835,99765073,125,SONA TOBACCO UDHYOG PVT LTD.,AMBE,AMBE PREMIUM READYMADE KHAINI PPH 16 GM,351,16 GM,PPH,,1686898196835-sona tobacco udhyog pvt ltd--ambe#3.png,RECODING,5,1,99765073,62.692703,125,KHAINI,KHAINI,KHAINI,SONA TOBACCO UDHYOG PVT LTD.,AMBE,AMBE,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,35.0,1,True,high
2023-06-25,202306,2,128189766,31101020097,1686902897103,99765068,134,G3 BEVERAGE PVT LTD-NEPAL,GORKHALI,GORKHALI-PET 500ML,20,500ML,PET,,1686902897103-g3 beverage pvt ltd-nepal-gorkhali#3.png,RECODING,5,1,99765068,110.42917,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,G3 BEVERAGE PVT LTD-NEPAL,GORKHALI,GORKHALI,PET 500 ML,PET,500.000 ML,,,500.0,ML,20.0,1,True,high
2023-06-25,202306,2,126803333,22202020031,1686914613191,99765071,134,PEPSICO INDIA-INDIA,SLICE,SLICE\250ML\PBT\MANGO ,40,250ML,PBT,Sales Deviation is OK,1686914613191-pepsico india-india-slice#3.png,RECODING,5,3,99765071,186.15433,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,SLICE,SLICE,PET 250 ML,PET,250.000 ML,MANGO,,250.0,ML,40.0,3,True,high
2023-06-25,202306,2,231732610191,23173020010,1686914613191,99765071,134,PEPSICO INDIA-INDIA,SLICE,SLICE\250ML\PBT\MANGO ,32,250ML,PBT,,,RECODING,5,3,99765071,182.60696,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,SLICE,SLICE,PET 250 ML,PET,250.000 ML,MANGO,,250.0,ML,40.0,3,True,high
2023-06-25,202306,2,127273455,22202020007,1686969262901,99765066,134,BALAJI DRINKING WATER UDHYG-NP,BALAJI,BALAJI\500ML\PBT\MINERAL WATER ,18,500ML,PBT,Sales Deviation is OK,1686969262901-balaji drinking water udhyg-np-balaji#3.png,RECODING,5,1,99765066,112.772934,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BALAJI DRINKING WATER UDHYG-NP,BALAJI,BALAJI,PET 500 ML,PET,500.000 ML,,,500.0,ML,15.0,1,True,high
2023-06-25,202306,2,113111235,21102020029,1687069815654,99765059,134,SURYODAYA DAIRY UDHYOG-NEPAL,HYGEN MANIA,HYGEN MANIA/BADAM DRINK/CAN/180ML/RS90,90,180 ML,CAN,,1687069815654-suryodaya dairy udhyog-nepal-hygen mania#3.png,RECODING,5,1,99765059,109.217705,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,SURYODAYA DAIRY UDHYOG-NEPAL,HYGEN,HYGEN MANIA BADAM DRINK,BADAM DRINK CAN 180 ML,CAN,180.000 ML,ALMOND,,180.0,ML,90.0,1,True,high
2023-06-25,202306,2,123117800,31101020078,1687070754230,99765055,134,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER PINAPPLE\320ML\PET\RS:140\THAI VICTOR FOOD CO.LTD THAILAND,140,320ML,PET,New SKU,1687070754230-thai victor food co-ltd-thailand-joiner#3.png,RECODING,5,1,99765055,148.07031,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,THAI VICTOR FOOD CO.LTD-THAILAND,JOINER,JOINER,PINEAPPLE PET 320 ML,PET,320.000 ML,PINEAPPLE,,320.0,ML,150.0,1,True,high
2023-06-25,202306,2,126703975,22202020005,1687072627562,99765065,134,VIBHA BEVERAGE PVT.LTD NEPAL ,VODA,VODA\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1687072627562-vibha beverage pvt-ltd nepal -voda#3.png,RECODING,5,1,99765065,119.58157,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,VIBHA BEVERAGES PVT LTD-NEPAL,VODA,VODA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,1,True,high
2023-06-25,202306,2,128587427,52203020002,1687142180027,99765064,118,LS WATER & BEVERAGE-NEPAL ,IMJA SODA,IMJA SODA/500ML/PBT,70,500ML ,PBT,,1687142180027-ls water - beverage-nepal -imja soda#3.png,RECODING,5,1,99765064,67.85002,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,LS WATER & BEVERAGE-NEPAL ,IMJA SODA,IMJA SODA,SODA PET 500 ML,PET,500.000 ML,SODA,,500.0,ML,70.0,1,True,high
2023-06-25,202306,3,3110102665,31101030277,1687164306572,99765072,125,SHREE RAM TOBACCO UDHYOG,ZIT SUPER POWER,ZIT SUPER POWER\7GM\PPH\RS:20\SHREERAM TOBACCO UDHYOG PVT.LTD NEPAL,20,7GM,PPH,New SKU,1687164306572-shree ram tobacco udhyog-zit super power#3.png,RECODING,5,1,99765072,121.47364,125,KHAINI,KHAINI,KHAINI,SHREE RAM TOBACCO UDHYOG,ZIT,ZIT SUPER POWER,7G KHAINI,PLAST,7G,REGULAR,,7.0,GM,20.0,1,True,high
2023-06-25,202306,2,425724410108,42572020004,1687226307365,99765061,118,MANAKAMANA FRUIT & BEVERAGE-NP,MAGIC DEW,MAGIC DEW/MANAKAMANA FRUIT& BEVERAG /PET 250/RS 50,50,250ML,PET,Sales Deviation is OK,1687226307365-manakamana fruit - beverage-np-magic dew#3.png,RECODING,5,1,99765061,88.69466,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,MANAKAMANA FRUIT & BEVERAGE-NP,MAGIC DEW,MAGIC DEW,PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,50.0,1,True,high
2023-06-25,202306,2,129371866,12201020026,1687229906532,99765045,134,SUNSARI FOOD & BEVERAGE UDHYOG NEPAL,AQUA DIAMOND,AQUA DIAMOND  ,20,1LTR,PET,Sales Deviation is OK,1687229906532-sunsari food - beverage udhyog nepal-aqua diamond#3.png,RECODING,5,1,99765045,162.49207,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,SUNSARI FOOD & BEVERAGE UDHYOG-NP,AQUA DIAMOND,AQUA DIAMOND,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,1,True,high
2023-06-25,202306,8,5230210003,523020810003,1687242428513,99765062,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MAZZAKO DEW,MAZZAKO DEW/500ML/PBT,75,500ML ,PBT,Sales Deviation is OK,1687242428513-nepal m-d food - beverage-nepal-mazzako dew#3.png,RECODING,5,1,99765062,78.48006,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,NEPAL M.D FOOD & BEVERAGE-NEPAL,MAZZAKO DEW,MAZZAKO DEW,PET 500 ML,PET,500.000 ML,LEMON,,500.0,ML,75.0,1,True,high
2023-06-25,202306,2,131347003,31101020110,1687247697163,99765000,134,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY,APPY FIZZ\250ML\PET\RS:50\SOUTH ASIAN BEVRAGES PVT LTD.NEPAL,50,250ML,PET,,1687247697163-south asian beverages p- ltd-nepal-appy#3.png,CROSS CODING,2,2,99765000,123.3645,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY,APPY FIZZ APPLE,APPLE PET 250 ML,PET,250.000 ML,APPLE,,250.0,ML,50.0,2,True,high
2023-06-25,202306,2,131347003,31101020110,1687247787010,99764921,134,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY,APPY FIZZ\160ML\PET\RS:30\SOUTH ASIAN BEVRAGES PVT.LTD NEPAL,30,1600ML,PET,,1687247787010-south asian beverages p- ltd-nepal-appy#3.png,CROSS CODING,2,2,99764921,115.11267,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY,APPY FIZZ APPLE,APPLE PET 160 ML,PET,160.000 ML,APPLE,,160.0,ML,30.0,2,True,high
2023-06-25,202306,2,126709011,31101020072,1687254902720,99765063,134,LEKHANATH FOOD BEVERAGE- NEPAL,LAKECITY,LAKECITY\2000MLJAR\RS:60\LEKHANATHFOOD & BEVRAGE PVT.LTD NEPAL,50,2000ML,JAR,Sales Deviation is OK,1687254902720-lekhanath food beverage- nepal-lakecity#3.png,RECODING,5,1,99765063,111.80292,118,SOFT DRINKS-NP,BULK WATER,BULK WATER,LEKHANATH FOOD BEVERAGE- NEPAL,LAKECITY,LAKECITY,JAR 20000 ML,JAR,20000.000 ML,,,20000.0,ML,80.0,1,True,high
2023-06-25,202306,2,527374310031,52737020002,1687415801021,99765060,118,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO, CONFIRM CHISO COLA/500ML/PBT,80,500ML ,PBT,,1687415801021-lumbini beverage-nepal-confirm chiso#3.png,RECODING,5,1,99765060,60.311325,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,LUMBINI BEVERAGE-NEPAL,CONFIRM,CONFIRM CHISO,COLA PET 500 ML,PET,500.000 ML,COLA,,500.0,ML,80.0,1,True,high
2023-06-25,202306,2,222331710112,22233020010,1687501165203,99765057,134,AQUA EVEREST,SUHANA DRINKING WATER,SUHANA DRINKING WATER\1000\ML,20,1000 ML,PET,New SKU,1687501165203-aqua everest-suhana drinking water#3.png,RECODING,5,1,99765057,166.31752,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,AQUA EVEREST SPRING WATER-NEPAL,SUHANA,SUHANA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0,1,True,high
