t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp,llm_rank,llm_selected,llm_confidence
15/03/2024,202403,2,130215306,52303020003,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,128,2000ML ,PBT,,1710304478387-pepsi cola cmpny imprtd-imprtd-mountain dew #3.png,RECODING,5,1,99765158,88.0736,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,130215434,52303020009,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,120,2000ML ,PBT,,,RECODING,5,1,99765158,87.585884,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,130217025,52303020002,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,128,2000ML ,PBT,,,RECODING,5,1,99765158,88.0736,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,130258571,52303020007,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,128,2000ML ,PBT,,,RECODING,5,1,99765158,88.0736,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,130379757,52303020005,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,128,2000ML ,PBT,,,RECODING,5,1,99765158,88.0736,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,130483049,52303020004,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,128,2000ML ,PBT,Seasonal purchases,,RECODING,5,1,99765158,88.0736,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,130528484,52303020012,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,128,2000ML ,PBT,,,RECODING,5,1,99765158,88.0736,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,130605665,52303020011,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,128,2000ML ,PBT,,,RECODING,5,1,99765158,88.0736,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,130626149,52303020010,1710304478387,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW/2000ML/PBT,128,2000ML ,PBT,,,RECODING,5,1,99765158,88.0736,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
15/03/2024,202403,2,122331327,31101020086,1710399394882,99765160,118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY CRAZY LEMONA,ICEEY CRAZY LEMON\1500ML\PET\RS:180\AGRO THAI FOOD PVT.LTD NEPAL,180,1500,PET,,1710399394882-agro thai foods pvt ltd-nepal-iceey crazy lemona#3.png,RECODING,5,1,99765160,96.48866,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY CRAZY LEMONA,PET 1500 ML,PET,1500.000 ML,LEMON,,1500.0,ML,180.0,1,True,high
15/03/2024,202403,2,122331327,31101020086,1710399498284,99765159,118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY CRAZY LEMONA,ICEEY CRAZY LEMON\500ML\PET\RS:80\AGRO THAI FOOD PVT.LTD NEPAL,80,500ML,PET,,1710399498284-agro thai foods pvt ltd-nepal-iceey crazy lemona#3.png,RECODING,5,3,99765159,93.80473,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY CRAZY LEMONA,PET 500 ML,PET,500.000 ML,LEMON,,500.0,ML,80.0,3,True,high
26/03/2024,202403,3,1025134808550,22709030041,1710651096178,99765165,105,SURYA NEPAL PVT LTD - NEPAL,STRIKER ,STRIKER SPICE RUSH ,130,FTP,20,New SKU,1710651096178-surya nepal pvt ltd - nepal-striker #3.png,RECODING,5,1,99765165,87.32239,105,CIGARETTE,,,SURYA NEPAL PVT LTD - NEPAL,STRIKER,STRIKER SPICE RUSH,HL 20'S,HL,20,FRESH,,20.0,NO,130.0,1,True,high
18/03/2024,202403,2,127304073,22201020047,1710658906614,99765075,134,LIFE FOOD & BEVERAGE PVT.LTD,FIZZY LIFE NIMBOO,FIZZY LIFE NIMBOO,50,250ML,PET,,1710658906614-life food - beverage pvt-ltd-fizzy life nimboo#3.png,CROSS CODING,2,1,99765075,169.47795,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,LIFE FOOD & BEVERAGE-NEPAL,FIZZY LIFE,FIZZY LIFE NIMBOO,LEMON PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,50.0,1,True,high
29/03/2024,202403,2,116304492,11301020014,1710839492866,99765161,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI-COLA PET 250ML+150ML FREE,50,250ML +150ML,PET,,1710839492866-varun beverage -nepal-pepsi#3.png,RECODING,5,1,99765161,59.672096,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 250 ML+150 ML FREE,PET,250.000 ML,COLA,,400.0,ML,50.0,1,True,high
28/03/2024,202403,2,129058210,12201020023,1710839492866,99765161,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI-COLA PET 250ML+150ML FREE,50,250ML +150ML,PET,,,RECODING,5,1,99765161,59.672096,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 250 ML+150 ML FREE,PET,250.000 ML,COLA,,400.0,ML,50.0,1,True,high
29/03/2024,202403,2,116304492,11301020014,1710839639670,99765166,118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,MIRINDA ORANGE PET 250ML+150ML FREE,50,250ML +150ML,PET,,1710839639670-varun beverage -nepal-mirinda orange#3.png,RECODING,5,1,99765166,76.60498,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MIRINDA,MIRINDA ORANGE,ORANGE PET 250 ML+150 ML FREE,PET,250.000 ML,ORANGE,,400.0,ML,50.0,1,True,high
25/03/2024,202403,2,125728611,31101020089,1711003543798,99765163,134,MAHAVIR KHOLA PRAKRITIK KHANEPANI PVT LTD ,FURKETARI,FURKETARI PBT 1L,25,1000ML,PBT,,1711003543798-mahavir khola prakritik khaneoani pvt ltd -furketari#3.png,RECODING,5,1,99762333,193.04514,125,KHAINI,KHAINI,KHAINI,GORKHA TOBACCO INDUSTRIES PVT LTD,BAJRANGI,BAJRANGI,20G KHAINI,PLAST,20G,REGULAR,,20.0,,0.0,0,False,rejected
25/03/2024,202403,2,132576291,22304020003,1711077683580,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW \2000ML\PBT\CARBONATED ,128,2000ML,PBT,,,RECODING,5,1,99765158,80.86751,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
25/03/2024,202403,2,132841164,22304020008,1711077683580,99765158,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW ,MOUNTAIN DEW \2000ML\PBT\CARBONATED ,128,2000ML,PBT,,1711077683580-pepsi cola cmpny imprtd-imprtd-mountain dew #3.png,RECODING,5,1,99765158,80.86751,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0,1,True,high
25/03/2024,202403,2,132576439,22304020006,1711080250688,99765162,134,CHAUDHARY PANI UDHYOG NEPAL,SUNDAR JAL,SUNDAR JAL\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1711080250688-chaudhary pani udhyog nepal-sundar jal#3.png,RECODING,5,1,99765162,150.35559,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,CHAUDHARY PANI UDHYOG-NEPAL,SUNDAR JAL,SUNDAR JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
25/03/2024,202403,2,132681011,22304020001,1711080250688,99765162,134,CHAUDHARY PANI UDHYOG NEPAL,SUNDAR JAL,SUNDAR JAL\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,,,RECODING,5,1,99765162,150.35559,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,CHAUDHARY PANI UDHYOG-NEPAL,SUNDAR JAL,SUNDAR JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0,1,True,high
26/03/2024,202403,2,132803597,31303020004,1711358235138,99765164,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA ,MANIA-MIX FRUIT TPK 200ML,25,200ML,TPK,,1711358235138-hygen packs nepal pvt ltd-nepal-mania #3.png,RECODING,5,1,99765164,97.36322,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA,MANIA MIX FRUIT,MIX FRUIT TPK 200 ML,TPK,200.000 ML,MIXED FRUIT,,200.0,ML,25.0,1,True,high
26/03/2024,202403,2,132848528,31303020029,1711358235138,99765164,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA ,MANIA-MIX FRUIT TPK 200ML,25,200ML,TPK,,1711358235138-hygen packs nepal pvt ltd-nepal-mania #3.png,RECODING,5,1,99765164,97.36322,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA,MANIA MIX FRUIT,MIX FRUIT TPK 200 ML,TPK,200.000 ML,MIXED FRUIT,,200.0,ML,25.0,1,True,high
27/03/2024,202403,2,222762610017,22276020011,1711434407273,99765161,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI/PBT/250 ML FREE 150 ML/MRP 50/VARUN BEVERAGE,500,250ML,PBT,,1711434407273-varun beverage -nepal-pepsi#3.png,RECODING,5,1,99765161,83.71621,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 250 ML+150 ML FREE,PET,250.000 ML,COLA,,400.0,ML,50.0,1,True,high
28/03/2024,202403,2,324121210105,32412020001,1711517976006,99765166,118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,MIRINDA ORANGE PET 250ML+150ML,50,250ML,PET,,1711517976006-varun beverage -nepal-mirinda orange#3.png,RECODING,5,1,99765166,78.89136,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,MIRINDA,MIRINDA ORANGE,ORANGE PET 250 ML+150 ML FREE,PET,250.000 ML,ORANGE,,400.0,ML,50.0,1,True,high
29/03/2024,202403,2,324121510021,32412020008,1711524716331,99765161,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI-COLA-PET 250 ML+150ML,50,250ML,PET,,1711524716331-varun beverage -nepal-pepsi#3.png,RECODING,5,1,99765161,61.55025,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 250 ML+150 ML FREE,PET,250.000 ML,COLA,,400.0,ML,50.0,1,True,high
28/03/2024,202403,2,324121510088,32412020004,1711524716331,99765161,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI-COLA-PET 250 ML+150ML,50,250ML,PET,,1711524716331-varun beverage -nepal-pepsi#3.png,RECODING,5,1,99765161,61.55025,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 250 ML+150 ML FREE,PET,250.000 ML,COLA,,400.0,ML,50.0,1,True,high
29/03/2024,202403,2,116648462,41301020006,1711526804902,99765171,134,RR DRINKING WATER ,PROCESSED WATER ,RR AQUQ,30,,,,1711526804902-rr drinking water -processed water #3.png,RECODING,5,1,99765171,239.08467,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,R.R. DRINKING WATER-NEPAL,R.R.,R.R.,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,30.0,1,True,high
29/03/2024,202403,2,112273347,41301020015,1711527893952,20110482,118,VARUN BEVERAGE -NEPAL,BEVERAGES WITH REAL MANGO,SLICE ,90,500ML,500ML ,,1711527893952-varun beverage -nepal-beverages with real mango#3.png,CROSS CODING,2,1,20110489,86.1066,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,VARUN BEVERAGE -NEPAL,SLICE,SLICE,TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,0.0,0,False,rejected
29/03/2024,202403,2,128850829,21202020024,1711529742272,99765170,134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU\320ML\PBT\MELON FLAVOUR ,145,320ML,PBT,,1711529742272-sappe public company ltd-thailand-mogu mogu#3.png,RECODING,5,1,99765170,133.5914,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU,MELON PET 320 ML,PET,320.000 ML,MELON,,320.0,ML,150.0,1,True,high
29/03/2024,202403,2,130528603,21202020027,1711534063061,99765161,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI \250ML+150ML\PBT\CARBONATED ,50,250ML+150ML,PBT,,1711534063061-varun beverage -nepal-pepsi#3.png,RECODING,5,2,99765161,78.750305,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 250 ML+150 ML FREE,PET,250.000 ML,COLA,,400.0,ML,50.0,2,True,high
28/03/2024,202403,2,130529765,21202020028,1711537835615,99765167,134,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU\320ML\PBT\PINK GUAVA FLAVOUR ,150,320ML,PBT,,1711537835615-sappe public company ltd-thailand-mogu mogu#3.png,RECODING,5,1,99765167,116.77399,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SAPPE PUBLIC COMPANY LTD-THAILAND,MOGU MOGU,MOGU MOGU,PINK GUAVA PET 320 ML,PET,320.000 ML,GUAVA,,320.0,ML,150.0,1,True,high
29/03/2024,202403,2,116441816,41301020028,1711540152282,99762343,134,DABUR NEPAL LTD.-NEPAL,LITE AND REFRESHING ,REAL BURRST MANGO,25,180ML,,,1711540152282-dabur nepal ltd--nepal-lite and refreshing #3.png,CROSS CODING,2,2,99762343,116.99567,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL BURRST,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0,2,True,high
29/03/2024,202403,2,130528603,21202020027,1711601746770,99765168,118,VARUN BEVERAGE -NEPAL,7UP,7 UP\250ML+150ML\PBT\CARBONATED ,20,250ML+150ML FREE,PBT,Sales Deviation is OK,1711601746770-varun beverage -nepal-7up#3.png,RECODING,5,1,99765168,94.261856,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,7 UP,7 UP,PET 250 ML+150 ML FREE,PET,250.000 ML,LEMON,,400.0,ML,50.0,1,True,high
29/03/2024,202403,2,112162713,41301020004,1711603379923,99765169,134,PROCESSED DRINKING WATER ,TILA KARNALI PANI PRASHODHAN UDHOG ,TILA,30,1000ML,PET,,,RECODING,5,1,99765169,134.20773,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,TILA KARNALI PANI PRASODHAN UDHYOG-NP,TILA,TILA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,30.0,1,True,high
29/03/2024,202403,2,117185718,41301020017,1711603379923,99765169,134,PROCESSED DRINKING WATER ,TILA KARNALI PANI PRASHODHAN UDHOG ,TILA,30,1000ML,PET,,1711603379923-processed drinking water -tila karnali pani prashodhan udhog #3.png,RECODING,5,1,99765169,134.20773,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,TILA KARNALI PANI PRASODHAN UDHYOG-NP,TILA,TILA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,30.0,1,True,high
30/03/2024,202403,2,516813510147,51681020008,1711611020248,99765172,134,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/200ML/TPK/MANGO PAPAYA,25,200ML,TPK,,,RECODING,5,1,99765172,102.53396,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS,MANGO PAPAYA TPK 200 ML,TPK,200.000 ML,MANGO & PAPAYA,,200.0,ML,25.0,1,True,high
30/03/2024,202403,2,516813610176,51681020002,1711611020248,99765172,134,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/200ML/TPK/MANGO PAPAYA,25,200ML,TPK,,1711611020248-kwality thai foods pvt ltd-npl-ex-cess#3.png,RECODING,5,1,99765172,102.53396,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS,MANGO PAPAYA TPK 200 ML,TPK,200.000 ML,MANGO & PAPAYA,,200.0,ML,25.0,1,True,high
30/03/2024,202403,2,516813610182,51681020001,1711611020248,99765172,134,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS/200ML/TPK/MANGO PAPAYA,25,200ML,TPK,Any other reason,,RECODING,5,1,99765172,102.53396,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,KWALITY THAI FOODS PVT LTD-NPL,EX-CESS,EX-CESS,MANGO PAPAYA TPK 200 ML,TPK,200.000 ML,MANGO & PAPAYA,,200.0,ML,25.0,1,True,high
29/03/2024,202403,2,324121510021,32412020008,1711615320033,99765168,118,VARUN BEVERAGE -NEPAL,7 UP,7 UP-LEMON-PET 250 ML +150ML,50,250ML,PET,,1711615320033-varun beverage -nepal-7 up#3.png,RECODING,5,1,99765168,72.53786,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,VARUN BEVERAGE -NEPAL,7 UP,7 UP,PET 250 ML+150 ML FREE,PET,250.000 ML,LEMON,,400.0,ML,50.0,1,True,high
